gap,mcb_mode,target,mechanic,year,state,strategy,category,actions,notional,fees,forward_5d_diagnostic,forward_20d_diagnostic,state_family,interpretation
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,BEAR,OGR,NEW_ENTRY_INCREASE,101,1373165.453231024,2746.3309064620485,29824.606054205884,40969.09006643587,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,BEAR,SMV6,EXISTING_POSITION_INCREASE,5,265537.1700678769,53.107434013575386,5349.167376974459,4345.9593311334465,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,BEAR,SMV6,EXIT,8,1180109.7563199997,236.02195126399997,145913.33436873602,102903.33436873593,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,BEAR,SMV6,NEW_ENTRY_INCREASE,1,537218.3427296745,107.44366854593491,21494.48205815535,23669.7464508994,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,BULL,ATRDR,EXISTING_POSITION_INCREASE,122,230458.13563066997,460.91627126133994,-8861.479045452264,-3932.333482166707,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,BULL,ATRDR,EXISTING_POSITION_REDUCTION,8,495885.41744131374,991.7708348826275,26991.314505895312,16841.648725350555,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,BULL,ATRDR,EXIT,22,377871.50232371007,755.7430046474201,7616.718728248037,7786.4052194935475,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,BULL,ATRDR,NEW_ENTRY_INCREASE,10,550791.1649151986,1101.5823298303972,-14160.24320870922,-8178.1021151111045,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,BULL,CASH,CASH_RESIDUAL,6,0.0,0.0,0.0,0.0,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,BULL,MCB,EXISTING_POSITION_INCREASE,78,70502.09282013582,141.0041856402716,-385.6513844329063,-369.2413303333021,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,BULL,MCB,EXIT,2,11164.557825754893,22.329115651509788,477.87839861963573,1088.6814294670191,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,BULL,MCB,NEW_ENTRY_INCREASE,11,465386.1821306425,930.7723642612851,-14808.178817975113,-10120.3453044731,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,BULL,OGR,EXISTING_POSITION_INCREASE,6,13389.002515454338,26.778005030908673,-681.6367382227493,-682.5264896421875,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,BULL,OGR,EXISTING_POSITION_REDUCTION,4,50885.70480575285,101.7714096115057,4429.5571759629065,11233.796139111226,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,BULL,OGR,EXIT,5,21410.275548797694,42.8205510975954,72.43596160557625,73.15177430869652,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,TRANSITION,ATRDR,EXISTING_POSITION_INCREASE,2216,5104480.455634327,10208.960911268654,-14309.789313903442,-6827.428770020464,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,TRANSITION,ATRDR,EXISTING_POSITION_REDUCTION,3021,3178173.916288951,6356.3478325779015,-19417.883165512056,37065.21167329327,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,TRANSITION,ATRDR,EXIT,1617,5881830.439408547,11763.660878817094,23983.5257831093,78683.76404145668,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,TRANSITION,ATRDR,NEW_ENTRY_INCREASE,102,2805336.493089468,5610.672986178936,-20139.999993739464,-8080.045365465809,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,TRANSITION,CASH,CASH_RESIDUAL,123,0.0,0.0,0.0,0.0,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,TRANSITION,MCB,EXISTING_POSITION_INCREASE,532,1205335.8065011706,2410.671613002341,-1451.7988980118653,4979.554318133984,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,TRANSITION,MCB,EXISTING_POSITION_REDUCTION,415,367975.7198760469,735.9514397520938,727.9044832758357,4871.344813887347,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,TRANSITION,MCB,EXIT,486,1245175.3242445616,2490.350648489123,-10759.026817471264,39460.92406820192,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,TRANSITION,MCB,NEW_ENTRY_INCREASE,57,857915.4179024224,1715.830835804845,-5859.724876457479,14275.659564445028,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,TRANSITION,OGR,EXISTING_POSITION_INCREASE,438,101915.87931315006,203.83175862630011,-279.53235518940625,-413.84145873343795,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,TRANSITION,OGR,EXISTING_POSITION_REDUCTION,895,122639.98028645816,245.2799605729163,-4014.317920622313,-730.7981496591956,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,TRANSITION,OGR,EXIT,274,265680.0561357002,531.3601122714003,-5004.755934086395,3713.9938245748745,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,TRANSITION,OGR,NEW_ENTRY_INCREASE,2,154855.57261090266,309.7111452218053,-5237.911824369281,3580.2142109138927,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,TRANSITION,SMV6,EXISTING_POSITION_INCREASE,2,351881.4838659571,70.37629677319143,-3009.8954761383065,-3009.8954761383065,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,BEAR,ATRDR,EXISTING_POSITION_INCREASE,143,7011347.57993185,14022.695159863697,6919.676198564543,-19769.136896979413,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,BEAR,ATRDR,EXISTING_POSITION_REDUCTION,150,7160523.683561163,14321.047367122324,51018.11794545695,-549342.0372394165,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,BEAR,ATRDR,EXIT,597,6873736.469049838,13747.472938099678,-164428.58231579087,-263098.91670779977,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,BEAR,ATRDR,NEW_ENTRY_INCREASE,14,5435025.630656011,10870.051261312023,63048.762397655875,177933.83692992333,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,BEAR,CASH,CASH_RESIDUAL,48,0.0,0.0,0.0,0.0,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,BEAR,MCB,EXISTING_POSITION_INCREASE,53,1028053.4402395333,2056.1068804790666,-5366.181462363913,-5366.181462363913,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,BEAR,MCB,EXISTING_POSITION_REDUCTION,12,8574.786054822122,17.149572109644243,-196.03251907691322,-264.4418032211498,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,BEAR,MCB,EXIT,607,1860373.334669681,3720.7466693393617,259.2453078362629,-19539.06855686103,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,BEAR,OGR,EXISTING_POSITION_INCREASE,46,659566.412902616,1319.132825805232,15455.440126068648,20755.482580113578,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,BEAR,OGR,EXISTING_POSITION_REDUCTION,59,1412289.7429675302,2824.5794859350603,-26129.324790054186,-233094.6598635661,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,BEAR,OGR,EXIT,28,844057.4342203187,1688.1148684406373,-11702.931467827138,-37644.591488193815,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,BEAR,OGR,NEW_ENTRY_INCREASE,8,396722.26376774785,793.4445275354958,217.8919110773812,4982.140645321183,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,BEAR,SMV6,EXISTING_POSITION_INCREASE,6,436488.03121985286,87.29760624397058,6892.08094970315,6892.08094970315,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,BEAR,SMV6,EXIT,37,592148.55188,118.42971037599999,-8854.47783037607,-13061.452830376093,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,BEAR,SMV6,NEW_ENTRY_INCREASE,3,1081796.9978994648,216.35939957989297,30095.300130203388,42079.19505873938,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,BULL,ATRDR,EXISTING_POSITION_INCREASE,1113,723824.3305863489,1447.6486611726978,16488.48778759329,18599.64241651731,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,BULL,ATRDR,EXISTING_POSITION_REDUCTION,1019,1238879.4950854538,2477.7589901709075,-40849.43440380587,-74078.02168005821,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,BULL,ATRDR,EXIT,658,1399013.618074082,2798.0272361481643,-33528.99816489085,-84459.0965468881,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,BULL,ATRDR,NEW_ENTRY_INCREASE,76,2217459.25983984,4434.91851967968,78257.45640351145,118992.79546897607,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,BULL,CASH,CASH_RESIDUAL,51,0.0,0.0,0.0,0.0,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,BULL,MCB,EXISTING_POSITION_INCREASE,1098,441841.23946406273,883.6824789281255,12528.633464873326,15247.766155360134,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,BULL,MCB,EXISTING_POSITION_REDUCTION,918,327742.25001652446,655.4845000330489,-10691.832026000797,-13615.018771766012,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,BULL,MCB,EXIT,645,959943.6939499159,1919.8873878998318,-14310.661199252292,-55104.267708461026,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,BULL,MCB,NEW_ENTRY_INCREASE,77,797862.6411912994,1595.725282382599,15710.796986221296,29946.777969125666,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,BULL,OGR,EXISTING_POSITION_INCREASE,3,344.5711640649615,0.689142328129923,-11.644766207623789,-11.644766207623789,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,BULL,OGR,EXISTING_POSITION_REDUCTION,5,1232773.690146161,2465.547380292322,2218.3684008285536,-245744.95844860486,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,BULL,OGR,EXIT,2,131223.0748575953,262.4461497151906,15674.705006089886,-9356.127705597764,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,BULL,OGR,NEW_ENTRY_INCREASE,1,15907.718601583547,31.815437203167093,396.9965379899197,396.9965379899197,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,BULL,SMV6,EXISTING_POSITION_INCREASE,87,1111878.4561847695,222.3756912369539,-8977.448186896885,55408.804853167174,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,BULL,SMV6,EXISTING_POSITION_REDUCTION,89,497073.25119143876,99.41465023828775,-8917.107883842478,1700.5737298436568,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,BULL,SMV6,NEW_ENTRY_INCREASE,2,91170.35837212187,18.234071674424374,-1386.6924437963098,1086.326558043691,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,TRANSITION,ATRDR,EXISTING_POSITION_INCREASE,838,5526111.742570393,11052.223485140785,98944.11794750455,160820.1453085439,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,TRANSITION,ATRDR,EXISTING_POSITION_REDUCTION,779,5617064.353227341,11234.128706454681,186206.9106540815,422909.7147153373,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,TRANSITION,ATRDR,EXIT,313,4203494.5418846,8406.989083769202,50447.436716262106,-335841.3767349088,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,TRANSITION,ATRDR,NEW_ENTRY_INCREASE,141,4376562.094718694,8753.124189437387,59810.66825367708,45808.23562327144,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,TRANSITION,CASH,CASH_RESIDUAL,85,0.0,0.0,0.0,0.0,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,TRANSITION,MCB,EXISTING_POSITION_INCREASE,655,602284.4441148108,1204.5688882296217,-5398.831867489164,-5022.799104813491,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,TRANSITION,MCB,EXISTING_POSITION_REDUCTION,447,617979.4424304268,1235.9588848608537,-11475.745912567654,-10926.242035258425,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,TRANSITION,MCB,EXIT,182,174863.04164932622,349.72608329865244,5501.976409999437,5399.2656186479335,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,TRANSITION,MCB,NEW_ENTRY_INCREASE,93,1325676.6580802794,2651.3533161605587,32176.27451291264,41272.26718797395,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,TRANSITION,OGR,EXISTING_POSITION_INCREASE,13,461005.6808981749,922.0113617963498,11447.883900695337,15094.725189747327,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,TRANSITION,OGR,EXISTING_POSITION_REDUCTION,49,2442453.0720117483,4884.906144023497,-21232.415254325948,-237472.81146931622,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,TRANSITION,OGR,EXIT,19,444355.1048023491,888.7102096046983,-1714.7565246738827,43012.35969859552,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,TRANSITION,OGR,NEW_ENTRY_INCREASE,11,4942843.3312432775,9885.686662486554,-90565.91568390274,-39193.14684547892,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,TRANSITION,SMV6,EXISTING_POSITION_INCREASE,79,1372967.8925572073,274.5935785114415,7777.965685065532,19021.833911852456,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,TRANSITION,SMV6,EXISTING_POSITION_REDUCTION,106,2828405.871446976,565.6811742893952,-1213.1162801032456,-225097.8380731171,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,TRANSITION,SMV6,EXIT,81,2426073.851340048,485.2147702680096,52376.73656977999,51887.236569779874,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,TRANSITION,SMV6,NEW_ENTRY_INCREASE,10,2601522.2108466076,520.3044421693214,-12663.92956277829,14891.049031992909,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2020,BEAR,ATRDR,EXISTING_POSITION_INCREASE,250,6945473.462025589,13890.946924051179,138166.83529176642,207049.3451667833,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2020,BEAR,ATRDR,EXISTING_POSITION_REDUCTION,469,4768091.702574311,9536.183405148622,-27845.564934218055,-149512.7827826072,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2020,BEAR,ATRDR,EXIT,319,7728212.189332111,15456.424378664224,162964.68724958017,-215749.12418827188,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2020,BEAR,ATRDR,NEW_ENTRY_INCREASE,44,7852438.191353746,15704.87638270749,-194620.65478693607,-80465.03754286063,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2020,BEAR,CASH,CASH_RESIDUAL,65,0.0,0.0,0.0,0.0,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2020,BEAR,MCB,EXISTING_POSITION_INCREASE,114,702726.5048479794,1405.4530096959588,-9833.005549992022,-9850.608506862634,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2020,BEAR,MCB,EXISTING_POSITION_REDUCTION,264,98778.34020439652,197.55668040879306,1368.6435803547515,-331.4924225047837,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2020,BEAR,MCB,EXIT,177,1216274.5927019536,2432.5491854039074,2092.900158565617,-25277.711036134697,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2020,BEAR,OGR,EXISTING_POSITION_INCREASE,18,1371643.0535359131,2743.2861070718263,105891.34129788048,109650.70101961792,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2020,BEAR,OGR,EXISTING_POSITION_REDUCTION,29,39812.247571741544,79.62449514348309,-1108.5188530949133,-2097.9662951553346,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2020,BEAR,OGR,EXIT,22,74328.15906493894,148.65631812987795,314.79060947751617,-1646.6757802330637,market_regime,"Overlapping action horizons; BUY actual lot P&L, SELL signed-price counterfactual; never add to annual P&L"
