gap,mcb_mode,target,mechanic,state_family,state,block,decisions,independent_dates,incremental_pnl,incremental_return_sum,incremental_pnl_path_max_drawdown,day_hit_rate,average_concentration,root_events,median_event_contribution,mean_event_contribution,positive_event_fraction,top5_positive_event_pnl,pnl_ex_top5_events,annual_blocks,evidence_grade,capital_days_basis,independent_original_signal_dates,roots_missing_signal_timestamp,sample_basis,capital_days
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,market_regime,BEAR,DISCOVERY,533,425,977280.5403525736,0.1469058165941574,351372.3202982843,0.4470588235294118,0.0667350088940413,864,-74.59825369665839,1131.111736519192,0.4085648148148148,607813.7775284922,369466.7628240896,2018|2019|2020|2021,OBSERVATIONAL_INCREMENTAL_ACCOUNT_PNL;PATH_CAPITAL_AND_STATE_ASSOCIATION_NOT_CAUSAL_ROUTER_EFFECT,"Exact calendar occupancy; completed-timestamp exposure and state, including overnight/holiday/final carry",182,0,Original signal dates of contributing roots; includes carried roots signalled before the evaluation block; daily P&L observation dates reported separately,490055065.91327816
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,market_regime,BEAR,ROLLFORWARD_DIAGNOSTIC,255,256,-1211491.5905207703,-0.1343342548112821,1398316.2515113242,0.41015625,0.0590239004309302,518,6.354082206874352,-2338.7868542872075,0.5057915057915058,615448.6815398894,-1826940.272060663,2024|2025|2026,OBSERVATIONAL_INCREMENTAL_ACCOUNT_PNL;PATH_CAPITAL_AND_STATE_ASSOCIATION_NOT_CAUSAL_ROUTER_EFFECT,"Exact calendar occupancy; completed-timestamp exposure and state, including overnight/holiday/final carry",124,0,Original signal dates of contributing roots; includes carried roots signalled before the evaluation block; daily P&L observation dates reported separately,476894165.5537078
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,market_regime,BULL,CONFIRMATION,75,97,-40188.733237248845,-0.0061160302953999,246496.46277145203,0.4742268041237113,0.0482188390748958,375,36.559013753586214,-107.16995529922984,0.5253333333333333,97387.88653423998,-137576.61977145117,2022|2023,OBSERVATIONAL_INCREMENTAL_ACCOUNT_PNL;PATH_CAPITAL_AND_STATE_ASSOCIATION_NOT_CAUSAL_ROUTER_EFFECT,"Exact calendar occupancy; completed-timestamp exposure and state, including overnight/holiday/final carry",72,0,Original signal dates of contributing roots; includes carried roots signalled before the evaluation block; daily P&L observation dates reported separately,55324635.40659469
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,market_regime,BULL,DISCOVERY,211,228,51418.88983658701,-0.0067831040689783,359094.12153175287,0.5043859649122807,0.0518391127706677,888,-65.75703049305923,57.9041552213858,0.4673423423423423,215296.0205968293,-163877.1307602387,2018|2019|2020|2021,OBSERVATIONAL_INCREMENTAL_ACCOUNT_PNL;PATH_CAPITAL_AND_STATE_ASSOCIATION_NOT_CAUSAL_ROUTER_EFFECT,"Exact calendar occupancy; completed-timestamp exposure and state, including overnight/holiday/final carry",152,0,Original signal dates of contributing roots; includes carried roots signalled before the evaluation block; daily P&L observation dates reported separately,52718337.46390271
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,market_regime,BULL,ROLLFORWARD_DIAGNOSTIC,185,175,-610083.9893458802,-0.085316298356658,701593.9053888079,0.4685714285714286,0.0355537385800122,771,-73.07762361843561,-791.2892209414889,0.4824902723735408,257210.7442615381,-867294.733607426,2024|2025|2026,OBSERVATIONAL_INCREMENTAL_ACCOUNT_PNL;PATH_CAPITAL_AND_STATE_ASSOCIATION_NOT_CAUSAL_ROUTER_EFFECT,"Exact calendar occupancy; completed-timestamp exposure and state, including overnight/holiday/final carry",117,0,Original signal dates of contributing roots; includes carried roots signalled before the evaluation block; daily P&L observation dates reported separately,-120756623.92222506
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,market_regime,TRANSITION,CONFIRMATION,160,195,557511.8755361522,0.0527203578322309,187907.10017001443,0.4717948717948718,0.0538717072769297,430,-182.49469333426669,1296.5392454329096,0.3906976744186046,612594.5097239147,-55082.63418776356,2022|2023,OBSERVATIONAL_INCREMENTAL_ACCOUNT_PNL;PATH_CAPITAL_AND_STATE_ASSOCIATION_NOT_CAUSAL_ROUTER_EFFECT,"Exact calendar occupancy; completed-timestamp exposure and state, including overnight/holiday/final carry",117,0,Original signal dates of contributing roots; includes carried roots signalled before the evaluation block; daily P&L observation dates reported separately,256149929.72244912
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,market_regime,TRANSITION,DISCOVERY,327,320,680353.8985205293,0.0982017119689954,305808.25626636297,0.428125,0.0510779803395434,1005,-22.928155442758907,676.969053254284,0.4656716417910447,538394.3872890441,141959.51123151125,2018|2019|2020|2021,OBSERVATIONAL_INCREMENTAL_ACCOUNT_PNL;PATH_CAPITAL_AND_STATE_ASSOCIATION_NOT_CAUSAL_ROUTER_EFFECT,"Exact calendar occupancy; completed-timestamp exposure and state, including overnight/holiday/final carry",205,0,Original signal dates of contributing roots; includes carried roots signalled before the evaluation block; daily P&L observation dates reported separately,232502310.38177884
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,market_regime,TRANSITION,ROLLFORWARD_DIAGNOSTIC,226,218,-409964.1250854591,-0.054900456089876,424965.8760129893,0.4357798165137614,0.0468981005804336,825,-162.815121740623,-496.9262122247707,0.4012121212121212,389717.7444614717,-799681.8695469075,2024|2025|2026,OBSERVATIONAL_INCREMENTAL_ACCOUNT_PNL;PATH_CAPITAL_AND_STATE_ASSOCIATION_NOT_CAUSAL_ROUTER_EFFECT,"Exact calendar occupancy; completed-timestamp exposure and state, including overnight/holiday/final carry",154,0,Original signal dates of contributing roots; includes carried roots signalled before the evaluation block; daily P&L observation dates reported separately,125949546.40544128
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,market_regime,BEAR,CONFIRMATION,139,192,1114584.0093509788,0.068309873989101,1085368.8882320449,0.46875,0.1567733113817923,334,535.1236443551868,3337.0778723082026,0.6137724550898204,1278997.4393962976,-164413.4300453579,2022|2023,OBSERVATIONAL_INCREMENTAL_ACCOUNT_PNL;PATH_CAPITAL_AND_STATE_ASSOCIATION_NOT_CAUSAL_ROUTER_EFFECT,"Exact calendar occupancy; completed-timestamp exposure and state, including overnight/holiday/final carry",84,0,Original signal dates of contributing roots; includes carried roots signalled before the evaluation block; daily P&L observation dates reported separately,1512095313.0784335
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,market_regime,BEAR,DISCOVERY,537,425,2079141.3555346197,0.268386886941706,679432.4586182293,0.4517647058823529,0.139609921624726,863,131.380149162198,2409.20203422322,0.5480880648899189,1526153.9161224342,552987.4394122048,2018|2019|2020|2021,OBSERVATIONAL_INCREMENTAL_ACCOUNT_PNL;PATH_CAPITAL_AND_STATE_ASSOCIATION_NOT_CAUSAL_ROUTER_EFFECT,"Exact calendar occupancy; completed-timestamp exposure and state, including overnight/holiday/final carry",182,0,Original signal dates of contributing roots; includes carried roots signalled before the evaluation block; daily P&L observation dates reported separately,1373069001.6114607
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,market_regime,BEAR,ROLLFORWARD_DIAGNOSTIC,275,256,-2235535.650811306,-0.1578357703523874,4972662.026041409,0.44140625,0.1166135079212223,518,1469.4107723517882,-4315.705889597096,0.6274131274131274,2230768.081463915,-4466303.73227521,2024|2025|2026,OBSERVATIONAL_INCREMENTAL_ACCOUNT_PNL;PATH_CAPITAL_AND_STATE_ASSOCIATION_NOT_CAUSAL_ROUTER_EFFECT,"Exact calendar occupancy; completed-timestamp exposure and state, including overnight/holiday/final carry",123,0,Original signal dates of contributing roots; includes carried roots signalled before the evaluation block; daily P&L observation dates reported separately,2312687758.6300926
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,market_regime,BULL,CONFIRMATION,77,97,70243.9915110888,0.0042017994172736,722925.329149941,0.4432989690721649,0.0893530646282557,375,388.5,187.3173106963598,0.552,382515.3859339184,-312271.3944227835,2022|2023,OBSERVATIONAL_INCREMENTAL_ACCOUNT_PNL;PATH_CAPITAL_AND_STATE_ASSOCIATION_NOT_CAUSAL_ROUTER_EFFECT,"Exact calendar occupancy; completed-timestamp exposure and state, including overnight/holiday/final carry",72,0,Original signal dates of contributing roots; includes carried roots signalled before the evaluation block; daily P&L observation dates reported separately,641767696.8196298
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,market_regime,BULL,DISCOVERY,217,228,1332179.709880049,0.1334495801308814,339153.91622776445,0.5614035087719298,0.1010559171706042,888,-22.661661527441535,1500.2023759910282,0.4876126126126126,517236.4376751587,814943.2722048743,2018|2019|2020|2021,OBSERVATIONAL_INCREMENTAL_ACCOUNT_PNL;PATH_CAPITAL_AND_STATE_ASSOCIATION_NOT_CAUSAL_ROUTER_EFFECT,"Exact calendar occupancy; completed-timestamp exposure and state, including overnight/holiday/final carry",152,0,Original signal dates of contributing roots; includes carried roots signalled before the evaluation block; daily P&L observation dates reported separately,708196707.2169956
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,market_regime,BULL,ROLLFORWARD_DIAGNOSTIC,185,175,368079.6058172584,-0.0359340262525868,666272.3970401632,0.4685714285714286,0.071043737121899,768,-391.79735834873304,479.2703200745398,0.4518229166666667,853541.1990239278,-485461.5932066812,2024|2025|2026,OBSERVATIONAL_INCREMENTAL_ACCOUNT_PNL;PATH_CAPITAL_AND_STATE_ASSOCIATION_NOT_CAUSAL_ROUTER_EFFECT,"Exact calendar occupancy; completed-timestamp exposure and state, including overnight/holiday/final carry",116,0,Original signal dates of contributing roots; includes carried roots signalled before the evaluation block; daily P&L observation dates reported separately,1142726449.7577257
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,market_regime,TRANSITION,CONFIRMATION,163,195,2290629.0564371906,0.1460864227082244,635401.0223951014,0.5128205128205128,0.1056718864423059,430,-14.304243399398928,5327.044317295782,0.5,1890770.8959529044,399858.16048428207,2022|2023,OBSERVATIONAL_INCREMENTAL_ACCOUNT_PNL;PATH_CAPITAL_AND_STATE_ASSOCIATION_NOT_CAUSAL_ROUTER_EFFECT,"Exact calendar occupancy; completed-timestamp exposure and state, including overnight/holiday/final carry",117,0,Original signal dates of contributing roots; includes carried roots signalled before the evaluation block; daily P&L observation dates reported separately,1314056431.8982842
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,market_regime,TRANSITION,DISCOVERY,332,320,2161162.22013963,0.250296670439944,411371.3556092875,0.509375,0.0948350285056457,1006,166.0670378575012,2148.2725846318117,0.5785288270377733,1324694.7184592213,836467.5016803814,2018|2019|2020|2021,OBSERVATIONAL_INCREMENTAL_ACCOUNT_PNL;PATH_CAPITAL_AND_STATE_ASSOCIATION_NOT_CAUSAL_ROUTER_EFFECT,"Exact calendar occupancy; completed-timestamp exposure and state, including overnight/holiday/final carry",206,0,Original signal dates of contributing roots; includes carried roots signalled before the evaluation block; daily P&L observation dates reported separately,989372701.3296604
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,market_regime,TRANSITION,ROLLFORWARD_DIAGNOSTIC,237,218,786045.8848327892,-0.0116313129064065,1253860.9866576856,0.518348623853211,0.0926703960639337,825,140.50201751129134,952.7828907064684,0.5175757575757576,1354723.9190529403,-568678.0342201039,2024|2025|2026,OBSERVATIONAL_INCREMENTAL_ACCOUNT_PNL;PATH_CAPITAL_AND_STATE_ASSOCIATION_NOT_CAUSAL_ROUTER_EFFECT,"Exact calendar occupancy; completed-timestamp exposure and state, including overnight/holiday/final carry",155,0,Original signal dates of contributing roots; includes carried roots signalled before the evaluation block; daily P&L observation dates reported separately,1864689422.235671
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,market_regime,BEAR,CONFIRMATION,139,192,2984101.699355879,0.1184326611594818,2427284.6012202166,0.46875,0.2371746224649343,336,1341.8873095963254,8881.255057606806,0.6041666666666666,3163468.8593349685,-179367.1599790817,2022|2023,OBSERVATIONAL_INCREMENTAL_ACCOUNT_PNL;PATH_CAPITAL_AND_STATE_ASSOCIATION_NOT_CAUSAL_ROUTER_EFFECT,"Exact calendar occupancy; completed-timestamp exposure and state, including overnight/holiday/final carry",84,0,Original signal dates of contributing roots; includes carried roots signalled before the evaluation block; daily P&L observation dates reported separately,3829144518.2249613
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,market_regime,BEAR,DISCOVERY,547,425,4178032.3222922385,0.4436856057303877,1189157.5360308336,0.4611764705882353,0.2071929320088989,864,294.6244515106757,4835.685558208599,0.5543981481481481,3034988.5085452884,1143043.8137469413,2018|2019|2020|2021,OBSERVATIONAL_INCREMENTAL_ACCOUNT_PNL;PATH_CAPITAL_AND_STATE_ASSOCIATION_NOT_CAUSAL_ROUTER_EFFECT,"Exact calendar occupancy; completed-timestamp exposure and state, including overnight/holiday/final carry",182,0,Original signal dates of contributing roots; includes carried roots signalled before the evaluation block; daily P&L observation dates reported separately,2475508298.7160482
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,market_regime,BEAR,ROLLFORWARD_DIAGNOSTIC,295,256,-6188056.339195392,-0.2185342200977857,13612897.383360429,0.421875,0.1920212270448505,517,2935.9922566559835,-11969.16119767,0.5957446808510638,5781378.74441716,-11969435.08361255,2024|2025|2026,OBSERVATIONAL_INCREMENTAL_ACCOUNT_PNL;PATH_CAPITAL_AND_STATE_ASSOCIATION_NOT_CAUSAL_ROUTER_EFFECT,"Exact calendar occupancy; completed-timestamp exposure and state, including overnight/holiday/final carry",124,0,Original signal dates of contributing roots; includes carried roots signalled before the evaluation block; daily P&L observation dates reported separately,6367435614.996012
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,market_regime,BULL,CONFIRMATION,81,97,-53912.78515578341,-0.0025500308667092,2110475.284081253,0.422680412371134,0.1369739595976266,374,571.8150484700145,-144.1518319672996,0.553475935828877,876739.1872670217,-930651.9724227918,2022|2023,OBSERVATIONAL_INCREMENTAL_ACCOUNT_PNL;PATH_CAPITAL_AND_STATE_ASSOCIATION_NOT_CAUSAL_ROUTER_EFFECT,"Exact calendar occupancy; completed-timestamp exposure and state, including overnight/holiday/final carry",72,0,Original signal dates of contributing roots; includes carried roots signalled before the evaluation block; daily P&L observation dates reported separately,1836298318.0142283
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,market_regime,BULL,DISCOVERY,225,228,3152564.8773082728,0.2690930468364599,626942.357369368,0.5745614035087719,0.1506794519502154,885,324.13763900540414,3562.220200348317,0.5525423728813559,941354.780560018,2211210.0967482426,2018|2019|2020|2021,OBSERVATIONAL_INCREMENTAL_ACCOUNT_PNL;PATH_CAPITAL_AND_STATE_ASSOCIATION_NOT_CAUSAL_ROUTER_EFFECT,"Exact calendar occupancy; completed-timestamp exposure and state, including overnight/holiday/final carry",152,0,Original signal dates of contributing roots; includes carried roots signalled before the evaluation block; daily P&L observation dates reported separately,1653362267.2306476
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,market_regime,BULL,ROLLFORWARD_DIAGNOSTIC,193,175,1873240.4537004048,-0.0016233806468678,2178610.9617358353,0.5085714285714286,0.0872666454220394,768,-613.6764788181681,2439.115174088954,0.4661458333333333,2336951.838937685,-463711.38523736806,2024|2025|2026,OBSERVATIONAL_INCREMENTAL_ACCOUNT_PNL;PATH_CAPITAL_AND_STATE_ASSOCIATION_NOT_CAUSAL_ROUTER_EFFECT,"Exact calendar occupancy; completed-timestamp exposure and state, including overnight/holiday/final carry",120,0,Original signal dates of contributing roots; includes carried roots signalled before the evaluation block; daily P&L observation dates reported separately,3892542149.4082084
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,market_regime,TRANSITION,CONFIRMATION,165,195,6022860.384927262,0.2524147757886671,1565833.4284767834,0.5076923076923077,0.1572495589135738,430,218.61445449664188,14006.652057970368,0.5093023255813953,4477858.43550076,1545001.9494264985,2022|2023,OBSERVATIONAL_INCREMENTAL_ACCOUNT_PNL;PATH_CAPITAL_AND_STATE_ASSOCIATION_NOT_CAUSAL_ROUTER_EFFECT,"Exact calendar occupancy; completed-timestamp exposure and state, including overnight/holiday/final carry",117,0,Original signal dates of contributing roots; includes carried roots signalled before the evaluation block; daily P&L observation dates reported separately,3441570133.89907
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,market_regime,TRANSITION,DISCOVERY,337,320,4548686.005477735,0.404539595052227,757414.5994040258,0.528125,0.1382620021995192,1006,341.1051181169005,4521.556665484837,0.5546719681908548,2265297.506604863,2283388.498872883,2018|2019|2020|2021,OBSERVATIONAL_INCREMENTAL_ACCOUNT_PNL;PATH_CAPITAL_AND_STATE_ASSOCIATION_NOT_CAUSAL_ROUTER_EFFECT,"Exact calendar occupancy; completed-timestamp exposure and state, including overnight/holiday/final carry",206,0,Original signal dates of contributing roots; includes carried roots signalled before the evaluation block; daily P&L observation dates reported separately,2049986622.8814297
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,market_regime,TRANSITION,ROLLFORWARD_DIAGNOSTIC,248,218,4773609.678585869,0.0633368900854688,3148965.260822342,0.5045871559633027,0.1165836158254124,826,335.0521744559926,5779.188472864268,0.5242130750605327,4968756.8398783365,-195147.16129245143,2024|2025|2026,OBSERVATIONAL_INCREMENTAL_ACCOUNT_PNL;PATH_CAPITAL_AND_STATE_ASSOCIATION_NOT_CAUSAL_ROUTER_EFFECT,"Exact calendar occupancy; completed-timestamp exposure and state, including overnight/holiday/final carry",158,0,Original signal dates of contributing roots; includes carried roots signalled before the evaluation block; daily P&L observation dates reported separately,5264147604.556327
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,BEAR,CONFIRMATION,139,192,6479334.496295385,0.1712518237717275,4909871.195915267,0.46875,0.3223462647498716,386,2911.482266989705,16785.84066397765,0.5932642487046632,6758448.945234307,-279114.4489389332,2022|2023,OBSERVATIONAL_INCREMENTAL_ACCOUNT_PNL;PATH_CAPITAL_AND_STATE_ASSOCIATION_NOT_CAUSAL_ROUTER_EFFECT,"Exact calendar occupancy; completed-timestamp exposure and state, including overnight/holiday/final carry",84,0,Original signal dates of contributing roots; includes carried roots signalled before the evaluation block; daily P&L observation dates reported separately,8101013170.822179
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,BEAR,DISCOVERY,544,425,6619282.298095334,0.5942726667281673,2525897.6886785543,0.4682352941176471,0.2766821058775907,923,244.1250829049932,7171.486780168267,0.5319609967497292,5169023.458159103,1450258.839936207,2018|2019|2020|2021,OBSERVATIONAL_INCREMENTAL_ACCOUNT_PNL;PATH_CAPITAL_AND_STATE_ASSOCIATION_NOT_CAUSAL_ROUTER_EFFECT,"Exact calendar occupancy; completed-timestamp exposure and state, including overnight/holiday/final carry",182,0,Original signal dates of contributing roots; includes carried roots signalled before the evaluation block; daily P&L observation dates reported separately,3836910483.121314
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,BEAR,ROLLFORWARD_DIAGNOSTIC,298,256,-19716567.578368053,-0.3123602614519246,34971118.76067422,0.421875,0.2599359163395532,563,4217.409138393807,-35020.5463203693,0.5754884547069272,11870585.266605556,-31587152.84497347,2024|2025|2026,OBSERVATIONAL_INCREMENTAL_ACCOUNT_PNL;PATH_CAPITAL_AND_STATE_ASSOCIATION_NOT_CAUSAL_ROUTER_EFFECT,"Exact calendar occupancy; completed-timestamp exposure and state, including overnight/holiday/final carry",123,0,Original signal dates of contributing roots; includes carried roots signalled before the evaluation block; daily P&L observation dates reported separately,15008030756.134113
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,market_regime,BULL,CONFIRMATION,81,97,1176650.1376416143,0.0423132806425467,3351072.506104963,0.4536082474226804,0.1755855590628592,438,1751.612074759676,2686.4158393644416,0.5570776255707762,1560546.3614178395,-383896.22377621406,2022|2023,OBSERVATIONAL_INCREMENTAL_ACCOUNT_PNL;PATH_CAPITAL_AND_STATE_ASSOCIATION_NOT_CAUSAL_ROUTER_EFFECT,"Exact calendar occupancy; completed-timestamp exposure and state, including overnight/holiday/final carry",72,0,Original signal dates of contributing roots; includes carried roots signalled before the evaluation block; daily P&L observation dates reported separately,3999600936.9392095
