feature,family,is_preregistered_primary,expected_winner_direction,outcome,outcome_type,n,rho,p_value,q_value_bh,cliffs_delta_positive_vs_negative,within_year_rank_rho,within_year_rank_n,loyo_same_sign_count,loyo_available_count,direction_stable,ex_best5_realized_pnl_rho,loyo_rhos_json,entry_year_rhos_json,baseline_block_rhos_json
breadth_positive_return20,H-004_breadth,True,1,mfe,continuous,387,0.10063395619608878,0.047892200184685554,0.15597576480382028,,0.1082048072333,387,8,8,True,,"{""2018"": 0.09541252617441687, ""2019"": 0.04529380228363887, ""2020"": 0.09100157440976142, ""2021"": 0.12483315572611847, ""2022"": 0.17407538781969592, ""2023"": 0.07698817442346902, ""2024"": 0.10042274474394923, ""2025"": 0.09299491644664301}","{""2018"": {""n"": 5, ""p_value"": null, ""rho"": null, ""status"": ""INSUFFICIENT_SAMPLE""}, ""2019"": {""n"": 51, ""p_value"": 0.00397216821543822, ""rho"": 0.39648661561741044, ""status"": ""ESTIMATED""}, ""2020"": {""n"": 65, ""p_value"": 0.2624512485773688, ""rho"": 0.14103577358099276, ""status"": ""ESTIMATED""}, ""2021"": {""n"": 61, ""p_value"": 0.9822352683086678, ""rho"": -0.0029111708420216844, ""status"": ""ESTIMATED""}, ""2022"": {""n"": 37, ""p_value"": 0.02310598789439789, ""rho"": -0.37268475837549064, ""status"": ""ESTIMATED""}, ""2023"": {""n"": 57, ""p_value"": 0.20570175618770378, ""rho"": 0.17016035471689903, ""status"": ""ESTIMATED""}, ""2024"": {""n"": 38, ""p_value"": 0.59535825863658, ""rho"": 0.08895415671163615, ""status"": ""ESTIMATED""}, ""2025"": {""n"": 73, ""p_value"": 0.418385393391423, ""rho"": 0.09615253005229821, ""status"": ""ESTIMATED""}}","{""DEVELOPMENT_2024_2025"": {""n"": 111, ""p_value"": 0.19438890033701156, ""rho"": 0.12410073856746634, ""status"": ""ESTIMATED""}, ""EXTENDED_2018_2021"": {""n"": 182, ""p_value"": 0.012015432907039254, ""rho"": 0.18583464825192533, ""status"": ""ESTIMATED""}, ""HOLDOUT_O0_2022_2023"": {""n"": 94, ""p_value"": 0.3110710138861574, ""rho"": -0.10560108353130296, ""status"": ""ESTIMATED""}}"
breadth_positive_return20,H-004_breadth,True,1,mae,continuous,387,-0.057104114939030635,0.26243646717505104,0.4622532657290218,,-0.056067401332351656,387,7,8,True,,"{""2018"": -0.06658516157654316, ""2019"": -0.08944444637442303, ""2020"": 0.016310247413321287, ""2021"": -0.08398906360858883, ""2022"": -0.014869970940280476, ""2023"": -0.034824074327823404, ""2024"": -0.122032475087184, ""2025"": -0.06033793892498355}","{""2018"": {""n"": 5, ""p_value"": null, ""rho"": null, ""status"": ""INSUFFICIENT_SAMPLE""}, ""2019"": {""n"": 51, ""p_value"": 0.592248875117077, ""rho"": 0.07678900309319722, ""status"": ""ESTIMATED""}, ""2020"": {""n"": 65, ""p_value"": 0.00010283493223181163, ""rho"": -0.46302403871026215, ""status"": ""ESTIMATED""}, ""2021"": {""n"": 61, ""p_value"": 0.573369780241879, ""rho"": 0.07352029635578398, ""status"": ""ESTIMATED""}, ""2022"": {""n"": 37, ""p_value"": 0.2608649233212703, ""rho"": -0.18966780086859736, ""status"": ""ESTIMATED""}, ""2023"": {""n"": 57, ""p_value"": 0.0712364576530018, ""rho"": -0.24074707198417972, ""status"": ""ESTIMATED""}, ""2024"": {""n"": 38, ""p_value"": 0.010300964651180643, ""rho"": 0.4113253874797817, ""status"": ""ESTIMATED""}, ""2025"": {""n"": 73, ""p_value"": 0.6154536808945028, ""rho"": -0.05976924006461689, ""status"": ""ESTIMATED""}}","{""DEVELOPMENT_2024_2025"": {""n"": 111, ""p_value"": 0.20365463305328826, ""rho"": 0.1215858946544492, ""status"": ""ESTIMATED""}, ""EXTENDED_2018_2021"": {""n"": 182, ""p_value"": 0.3515689303091385, ""rho"": -0.06944617966340692, ""status"": ""ESTIMATED""}, ""HOLDOUT_O0_2022_2023"": {""n"": 94, ""p_value"": 0.00022708569878726844, ""rho"": -0.37153005754800567, ""status"": ""ESTIMATED""}}"
breadth_positive_return20,H-004_breadth,True,1,return_5d,continuous,286,0.013392809061741968,0.8215816488157628,0.8953956250765539,,0.032069165124856656,286,6,8,False,,"{""2018"": 0.003560987506818512, ""2019"": -0.004038594429876214, ""2020"": 0.055696340661736815, ""2021"": 0.018253680800545475, ""2022"": 0.03847590584932326, ""2023"": 0.0032826729798678196, ""2024"": -0.04978484705403068, ""2025"": 0.0502933488686045}","{""2018"": {""n"": 3, ""p_value"": null, ""rho"": null, ""status"": ""INSUFFICIENT_SAMPLE""}, ""2019"": {""n"": 38, ""p_value"": 0.26179467013231444, ""rho"": 0.18666825078039176, ""status"": ""ESTIMATED""}, ""2020"": {""n"": 42, ""p_value"": 0.09008881015516418, ""rho"": -0.26483274887483427, ""status"": ""ESTIMATED""}, ""2021"": {""n"": 45, ""p_value"": 0.8364649048597393, ""rho"": 0.03165393479242608, ""status"": ""ESTIMATED""}, ""2022"": {""n"": 23, ""p_value"": 0.880072047381744, ""rho"": 0.033309119418940936, ""status"": ""ESTIMATED""}, ""2023"": {""n"": 36, ""p_value"": 0.4833826103752864, ""rho"": 0.12064200917981495, ""status"": ""ESTIMATED""}, ""2024"": {""n"": 33, ""p_value"": 0.046828434061661414, ""rho"": 0.3485421596018591, ""status"": ""ESTIMATED""}, ""2025"": {""n"": 66, ""p_value"": 0.4084316769184998, ""rho"": -0.10345767740850688, ""status"": ""ESTIMATED""}}","{""DEVELOPMENT_2024_2025"": {""n"": 99, ""p_value"": 0.5270468117593319, ""rho"": 0.06432172384599195, ""status"": ""ESTIMATED""}, ""EXTENDED_2018_2021"": {""n"": 128, ""p_value"": 0.784081449898078, ""rho"": -0.024455048398323593, ""status"": ""ESTIMATED""}, ""HOLDOUT_O0_2022_2023"": {""n"": 59, ""p_value"": 0.3211189576128287, ""rho"": -0.13141891176790155, ""status"": ""ESTIMATED""}}"
breadth_positive_return20,H-004_breadth,True,1,return_10d,continuous,185,0.05157682769646584,0.48565877924980383,0.667501334868358,,0.018066123143060595,185,8,8,True,,"{""2018"": 0.04078970842045983, ""2019"": 0.010502575031192717, ""2020"": 0.08426908240666779, ""2021"": 0.07861328010628266, ""2022"": 0.06766441543274314, ""2023"": 0.002491476879986632, ""2024"": 0.051241903840862316, ""2025"": 0.06896522913833132}","{""2018"": {""n"": 1, ""p_value"": null, ""rho"": null, ""status"": ""INSUFFICIENT_SAMPLE""}, ""2019"": {""n"": 30, ""p_value"": 0.1623685574548965, ""rho"": 0.26173283537755926, ""status"": ""ESTIMATED""}, ""2020"": {""n"": 29, ""p_value"": 0.34151030386286074, ""rho"": -0.18318776467705322, ""status"": ""ESTIMATED""}, ""2021"": {""n"": 25, ""p_value"": 0.5506845163514638, ""rho"": -0.12528946391521015, ""status"": ""ESTIMATED""}, ""2022"": {""n"": 5, ""p_value"": null, ""rho"": null, ""status"": ""INSUFFICIENT_SAMPLE""}, ""2023"": {""n"": 30, ""p_value"": 0.3738287567895826, ""rho"": 0.16835813792359397, ""status"": ""ESTIMATED""}, ""2024"": {""n"": 22, ""p_value"": 0.44510407598819, ""rho"": 0.17160415125365655, ""status"": ""ESTIMATED""}, ""2025"": {""n"": 43, ""p_value"": 0.6470993123753075, ""rho"": -0.0718397534696679, ""status"": ""ESTIMATED""}}","{""DEVELOPMENT_2024_2025"": {""n"": 65, ""p_value"": 0.9792890281197776, ""rho"": -0.003283681815250331, ""status"": ""ESTIMATED""}, ""EXTENDED_2018_2021"": {""n"": 85, ""p_value"": 0.7805876140516006, ""rho"": 0.030660216914873587, ""status"": ""ESTIMATED""}, ""HOLDOUT_O0_2022_2023"": {""n"": 35, ""p_value"": 0.8483891981526673, ""rho"": 0.03352272378097461, ""status"": ""ESTIMATED""}}"
breadth_positive_return20,H-004_breadth,True,1,return_20d,continuous,88,,,,,,88,0,0,False,,"{""2018"": null, ""2019"": null, ""2020"": null, ""2021"": null, ""2022"": null, ""2023"": null, ""2024"": null, ""2025"": null}","{""2018"": {""n"": 0, ""p_value"": null, ""rho"": null, ""status"": ""INSUFFICIENT_SAMPLE""}, ""2019"": {""n"": 22, ""p_value"": 0.2685801037258242, ""rho"": -0.24660058107797853, ""status"": ""ESTIMATED""}, ""2020"": {""n"": 11, ""p_value"": 0.6924581403212624, ""rho"": 0.13492021050777828, ""status"": ""ESTIMATED""}, ""2021"": {""n"": 11, ""p_value"": 0.4954333912240615, ""rho"": -0.23043676899091786, ""status"": ""ESTIMATED""}, ""2022"": {""n"": 2, ""p_value"": null, ""rho"": null, ""status"": ""INSUFFICIENT_SAMPLE""}, ""2023"": {""n"": 8, ""p_value"": null, ""rho"": null, ""status"": ""INSUFFICIENT_SAMPLE""}, ""2024"": {""n"": 10, ""p_value"": 0.6305360755569764, ""rho"": -0.17407765595569782, ""status"": ""ESTIMATED""}, ""2025"": {""n"": 24, ""p_value"": 0.01250561882142247, ""rho"": 0.501648804998381, ""status"": ""ESTIMATED""}}","{""DEVELOPMENT_2024_2025"": {""n"": 34, ""p_value"": 0.1274561587877506, ""rho"": 0.2666149523741935, ""status"": ""ESTIMATED""}, ""EXTENDED_2018_2021"": {""n"": 44, ""p_value"": 0.3073534811426702, ""rho"": -0.15746040562159497, ""status"": ""ESTIMATED""}, ""HOLDOUT_O0_2022_2023"": {""n"": 10, ""p_value"": 0.049846099509679546, ""rho"": 0.6322217654272672, ""status"": ""ESTIMATED""}}"
breadth_positive_return20,H-004_breadth,True,1,winner_ge20,binary,387,0.07295743566477962,0.15199831460073568,0.332173862456438,0.14324324324324325,0.08349799905433104,387,8,8,True,,"{""2018"": 0.07231908508558807, ""2019"": 0.07454641225333061, ""2020"": 0.06259680581928403, ""2021"": 0.06872837533154308, ""2022"": 0.09914751688126223, ""2023"": 0.0486710043264809, ""2024"": 0.05407920688322377, ""2025"": 0.10381877570249572}","{""2018"": {""n"": 5, ""p_value"": null, ""rho"": null, ""status"": ""INSUFFICIENT_SAMPLE""}, ""2019"": {""n"": 51, ""p_value"": 0.5800419786828903, ""rho"": 0.07932506967984151, ""status"": ""ESTIMATED""}, ""2020"": {""n"": 65, ""p_value"": 0.5917915085960201, ""rho"": 0.06775067798126111, ""status"": ""ESTIMATED""}, ""2021"": {""n"": 61, ""p_value"": 0.4075550822062365, ""rho"": 0.10796371257177305, ""status"": ""ESTIMATED""}, ""2022"": {""n"": 37, ""p_value"": null, ""rho"": null, ""status"": ""CONSTANT_INPUT""}, ""2023"": {""n"": 57, ""p_value"": 0.1046342651575474, ""rho"": 0.21718118960059232, ""status"": ""ESTIMATED""}, ""2024"": {""n"": 38, ""p_value"": 0.15912890400599367, ""rho"": 0.23303488292917443, ""status"": ""ESTIMATED""}, ""2025"": {""n"": 73, ""p_value"": 0.6179308375344914, ""rho"": -0.05935125606028187, ""status"": ""ESTIMATED""}}","{""DEVELOPMENT_2024_2025"": {""n"": 111, ""p_value"": 0.5940832108055936, ""rho"": 0.05112899475625829, ""status"": ""ESTIMATED""}, ""EXTENDED_2018_2021"": {""n"": 182, ""p_value"": 0.18077727246589023, ""rho"": 0.09964572338398067, ""status"": ""ESTIMATED""}, ""HOLDOUT_O0_2022_2023"": {""n"": 94, ""p_value"": 0.5392726553851221, ""rho"": 0.0641129491054642, ""status"": ""ESTIMATED""}}"
breadth_positive_return20,H-004_breadth,True,1,winner_ge50,binary,387,0.04360283791632803,0.39232920327972676,0.5948904767121944,0.1348142474147836,0.036294443392124016,387,8,8,True,,"{""2018"": 0.042830220753932155, ""2019"": 0.04184557547138463, ""2020"": 0.03588023531123241, ""2021"": 0.029245205513912832, ""2022"": 0.059167921331341404, ""2023"": 0.029040432559536724, ""2024"": 0.0072216732233879085, ""2025"": 0.09694800926965161}","{""2018"": {""n"": 5, ""p_value"": null, ""rho"": null, ""status"": ""INSUFFICIENT_SAMPLE""}, ""2019"": {""n"": 51, ""p_value"": 0.5238751404199911, ""rho"": 0.09132885383783966, ""status"": ""ESTIMATED""}, ""2020"": {""n"": 65, ""p_value"": null, ""rho"": null, ""status"": ""CONSTANT_INPUT""}, ""2021"": {""n"": 61, ""p_value"": 0.490190616089329, ""rho"": 0.09002902429972985, ""status"": ""ESTIMATED""}, ""2022"": {""n"": 37, ""p_value"": null, ""rho"": null, ""status"": ""CONSTANT_INPUT""}, ""2023"": {""n"": 57, ""p_value"": null, ""rho"": null, ""status"": ""CONSTANT_INPUT""}, ""2024"": {""n"": 38, ""p_value"": 0.16149732458709645, ""rho"": 0.23175464690897765, ""status"": ""ESTIMATED""}, ""2025"": {""n"": 73, ""p_value"": 0.06749015435059616, ""rho"": -0.21519705015144533, ""status"": ""ESTIMATED""}}","{""DEVELOPMENT_2024_2025"": {""n"": 111, ""p_value"": 0.9909602869273615, ""rho"": 0.0010876935982663963, ""status"": ""ESTIMATED""}, ""EXTENDED_2018_2021"": {""n"": 182, ""p_value"": 0.238202383917832, ""rho"": 0.08786593565169973, ""status"": ""ESTIMATED""}, ""HOLDOUT_O0_2022_2023"": {""n"": 94, ""p_value"": null, ""rho"": null, ""status"": ""CONSTANT_INPUT""}}"
breadth_positive_return20,H-004_breadth,True,1,severe_loss_le_neg10,binary,387,0.0284463517494291,0.5769069903219235,0.7190258669098852,0.05225797728501893,0.02277918376487939,387,7,8,True,,"{""2018"": 0.02786624008596531, ""2019"": 0.046366206711452904, ""2020"": -0.030544560912710406, ""2021"": 0.05991105951128257, ""2022"": 0.011771634929029747, ""2023"": 0.018135332768598265, ""2024"": 0.08111898046446714, ""2025"": 0.006501696439449449}","{""2018"": {""n"": 5, ""p_value"": null, ""rho"": null, ""status"": ""INSUFFICIENT_SAMPLE""}, ""2019"": {""n"": 51, ""p_value"": 0.5565146925530038, ""rho"": -0.0842828865348316, ""status"": ""ESTIMATED""}, ""2020"": {""n"": 65, ""p_value"": 0.012384400808576258, ""rho"": 0.30858689760073105, ""status"": ""ESTIMATED""}, ""2021"": {""n"": 61, ""p_value"": 0.21921800054228013, ""rho"": -0.15959853162783844, ""status"": ""ESTIMATED""}, ""2022"": {""n"": 37, ""p_value"": 0.5120308403110676, ""rho"": 0.1112766661536519, ""status"": ""ESTIMATED""}, ""2023"": {""n"": 57, ""p_value"": 0.7413044545924456, ""rho"": -0.0446946427697664, ""status"": ""ESTIMATED""}, ""2024"": {""n"": 38, ""p_value"": 0.07131825165460713, ""rho"": -0.29585217311624407, ""status"": ""ESTIMATED""}, ""2025"": {""n"": 73, ""p_value"": 0.35940523387795953, ""rho"": 0.10882738007247021, ""status"": ""ESTIMATED""}}","{""DEVELOPMENT_2024_2025"": {""n"": 111, ""p_value"": 0.628320351943279, ""rho"": -0.04644900100373254, ""status"": ""ESTIMATED""}, ""EXTENDED_2018_2021"": {""n"": 182, ""p_value"": 0.603105048238027, ""rho"": 0.03879332483874274, ""status"": ""ESTIMATED""}, ""HOLDOUT_O0_2022_2023"": {""n"": 94, ""p_value"": 0.10629930051404327, ""rho"": 0.16764183037120314, ""status"": ""ESTIMATED""}}"
breadth_positive_return20,H-004_breadth,True,1,extreme_loss_le_neg20,binary,387,-0.033710209738448974,0.5084836402069168,0.6777082911674991,-0.2714285714285714,-0.017580940072691703,387,8,8,True,,"{""2018"": -0.03437542182140952, ""2019"": -0.03530382592648988, ""2020"": -0.0468373839806517, ""2021"": -0.03193465001536427, ""2022"": -0.02982624773178889, ""2023"": -0.03955197829293029, ""2024"": -0.03749037330349176, ""2025"": -0.008418581446704139}","{""2018"": {""n"": 5, ""p_value"": null, ""rho"": null, ""status"": ""INSUFFICIENT_SAMPLE""}, ""2019"": {""n"": 51, ""p_value"": null, ""rho"": null, ""status"": ""CONSTANT_INPUT""}, ""2020"": {""n"": 65, ""p_value"": 0.8743374183782316, ""rho"": 0.020002434632519706, ""status"": ""ESTIMATED""}, ""2021"": {""n"": 61, ""p_value"": null, ""rho"": null, ""status"": ""CONSTANT_INPUT""}, ""2022"": {""n"": 37, ""p_value"": null, ""rho"": null, ""status"": ""CONSTANT_INPUT""}, ""2023"": {""n"": 57, ""p_value"": null, ""rho"": null, ""status"": ""CONSTANT_INPUT""}, ""2024"": {""n"": 38, ""p_value"": null, ""rho"": null, ""status"": ""CONSTANT_INPUT""}, ""2025"": {""n"": 73, ""p_value"": 0.5564539006929147, ""rho"": -0.0699568894800086, ""status"": ""ESTIMATED""}}","{""DEVELOPMENT_2024_2025"": {""n"": 111, ""p_value"": 0.6305879767887588, ""rho"": -0.04614296887088637, ""status"": ""ESTIMATED""}, ""EXTENDED_2018_2021"": {""n"": 182, ""p_value"": 0.9320193148625145, ""rho"": -0.006366994349145155, ""status"": ""ESTIMATED""}, ""HOLDOUT_O0_2022_2023"": {""n"": 94, ""p_value"": null, ""rho"": null, ""status"": ""CONSTANT_INPUT""}}"
breadth_positive_return5,COMPLETENESS_ONLY,False,,round_trip_return,continuous,387,0.08481706012127556,0.09568272745895759,0.25343811038970726,,0.09758665913634214,387,8,8,True,0.07396444896833985,"{""2018"": 0.08288210168936846, ""2019"": 0.044754887932214854, ""2020"": 0.16422738811751542, ""2021"": 0.0631114915364779, ""2022"": 0.10616842120539255, ""2023"": 0.06626907097649667, ""2024"": 0.02559359846587132, ""2025"": 0.14051223776035762}","{""2018"": {""n"": 5, ""p_value"": null, ""rho"": null, ""status"": ""INSUFFICIENT_SAMPLE""}, ""2019"": {""n"": 51, ""p_value"": 0.01623220490143603, ""rho"": 0.3350916343707268, ""status"": ""ESTIMATED""}, ""2020"": {""n"": 65, ""p_value"": 0.04366659528055278, ""rho"": -0.25106073510773713, ""status"": ""ESTIMATED""}, ""2021"": {""n"": 61, ""p_value"": 0.060505934329553986, ""rho"": 0.2417595058351644, ""status"": ""ESTIMATED""}, ""2022"": {""n"": 37, ""p_value"": 0.6782103370930779, ""rho"": -0.07054644565807566, ""status"": ""ESTIMATED""}, ""2023"": {""n"": 57, ""p_value"": 0.13803036046250355, ""rho"": 0.1988878841146072, ""status"": ""ESTIMATED""}, ""2024"": {""n"": 38, ""p_value"": 0.00010017004837443656, ""rho"": 0.5889910128802642, ""status"": ""ESTIMATED""}, ""2025"": {""n"": 73, ""p_value"": 0.6319072995147119, ""rho"": -0.0570061476132826, ""status"": ""ESTIMATED""}}","{""DEVELOPMENT_2024_2025"": {""n"": 111, ""p_value"": 0.1661184429019577, ""rho"": 0.1323571488969469, ""status"": ""ESTIMATED""}, ""EXTENDED_2018_2021"": {""n"": 182, ""p_value"": 0.3774597035166187, ""rho"": 0.06580410981841256, ""status"": ""ESTIMATED""}, ""HOLDOUT_O0_2022_2023"": {""n"": 94, ""p_value"": 0.3164130617373042, ""rho"": 0.1044481163068206, ""status"": ""ESTIMATED""}}"
breadth_positive_return5,COMPLETENESS_ONLY,False,,mfe,continuous,387,0.2019645821807306,6.292361795152665e-05,0.001645845882044619,,0.2079410393739854,387,8,8,True,,"{""2018"": 0.19445356998589056, ""2019"": 0.15254550705496897, ""2020"": 0.20408977893763103, ""2021"": 0.21440090870409825, ""2022"": 0.23355172730130133, ""2023"": 0.19222008663853077, ""2024"": 0.14142234753862898, ""2025"": 0.29520408501436923}","{""2018"": {""n"": 5, ""p_value"": null, ""rho"": null, ""status"": ""INSUFFICIENT_SAMPLE""}, ""2019"": {""n"": 51, ""p_value"": 0.00019975409571647323, ""rho"": 0.49808715980440016, ""status"": ""ESTIMATED""}, ""2020"": {""n"": 65, ""p_value"": 0.1469318112814866, ""rho"": 0.18193155534505798, ""status"": ""ESTIMATED""}, ""2021"": {""n"": 61, ""p_value"": 0.29341316163807696, ""rho"": 0.13671916881712745, ""status"": ""ESTIMATED""}, ""2022"": {""n"": 37, ""p_value"": 0.31219192826288, ""rho"": -0.17078415632375893, ""status"": ""ESTIMATED""}, ""2023"": {""n"": 57, ""p_value"": 0.032298468349931886, ""rho"": 0.28396806147305675, ""status"": ""ESTIMATED""}, ""2024"": {""n"": 38, ""p_value"": 3.369882782908005e-06, ""rho"": 0.6748625998048633, ""status"": ""ESTIMATED""}, ""2025"": {""n"": 73, ""p_value"": 0.59126075909962, ""rho"": -0.06389072433560158, ""status"": ""ESTIMATED""}}","{""DEVELOPMENT_2024_2025"": {""n"": 111, ""p_value"": 0.045743418584755134, ""rho"": 0.19003789750922984, ""status"": ""ESTIMATED""}, ""EXTENDED_2018_2021"": {""n"": 182, ""p_value"": 0.00014416307706108123, ""rho"": 0.27808098053306524, ""status"": ""ESTIMATED""}, ""HOLDOUT_O0_2022_2023"": {""n"": 94, ""p_value"": 0.1741906926195291, ""rho"": 0.1413422105129175, ""status"": ""ESTIMATED""}}"
breadth_positive_return5,COMPLETENESS_ONLY,False,,mae,continuous,387,-0.022507408140361278,0.658925988863565,0.7746082200544999,,-0.022908708863328683,387,6,8,False,,"{""2018"": -0.027176283180670106, ""2019"": -0.032203278180892345, ""2020"": 0.08009872869097562, ""2021"": -0.06921429781897981, ""2022"": -0.015249368687978087, ""2023"": -0.037948176142677995, ""2024"": -0.0733409993349552, ""2025"": 0.004151169756491845}","{""2018"": {""n"": 5, ""p_value"": null, ""rho"": null, ""status"": ""INSUFFICIENT_SAMPLE""}, ""2019"": {""n"": 51, ""p_value"": 0.9341556654874423, ""rho"": -0.011862452128784005, ""status"": ""ESTIMATED""}, ""2020"": {""n"": 65, ""p_value"": 1.972765885474417e-05, ""rho"": -0.5027611763607697, ""status"": ""ESTIMATED""}, ""2021"": {""n"": 61, ""p_value"": 0.02476338306668634, ""rho"": 0.2873060969180673, ""status"": ""ESTIMATED""}, ""2022"": {""n"": 37, ""p_value"": 0.9382738637014751, ""rho"": -0.013182921663377777, ""status"": ""ESTIMATED""}, ""2023"": {""n"": 57, ""p_value"": 0.9589546404317869, ""rho"": -0.006971127336915642, ""status"": ""ESTIMATED""}, ""2024"": {""n"": 38, ""p_value"": 0.011087232623578481, ""rho"": 0.40758206221899146, ""status"": ""ESTIMATED""}, ""2025"": {""n"": 73, ""p_value"": 0.5346597183837057, ""rho"": -0.07384711892281179, ""status"": ""ESTIMATED""}}","{""DEVELOPMENT_2024_2025"": {""n"": 111, ""p_value"": 0.4781526948918201, ""rho"": 0.06801348150435704, ""status"": ""ESTIMATED""}, ""EXTENDED_2018_2021"": {""n"": 182, ""p_value"": 0.24919716629055774, ""rho"": -0.08584797888144463, ""status"": ""ESTIMATED""}, ""HOLDOUT_O0_2022_2023"": {""n"": 94, ""p_value"": 0.929495098072589, ""rho"": 0.009249591038655762, ""status"": ""ESTIMATED""}}"
breadth_positive_return5,COMPLETENESS_ONLY,False,,return_5d,continuous,286,0.0846097733985614,0.15352947016587742,0.33370371350216355,,0.07905092117477701,286,7,8,True,,"{""2018"": 0.07471931848464426, ""2019"": 0.06857349233007819, ""2020"": 0.13708095484987873, ""2021"": 0.06571042158501711, ""2022"": 0.08762233801907729, ""2023"": 0.07672960069297499, ""2024"": -0.006799823711228983, ""2025"": 0.1853166147731564}","{""2018"": {""n"": 3, ""p_value"": null, ""rho"": null, ""status"": ""INSUFFICIENT_SAMPLE""}, ""2019"": {""n"": 38, ""p_value"": 0.3012067660129472, ""rho"": 0.17220803417064315, ""status"": ""ESTIMATED""}, ""2020"": {""n"": 42, ""p_value"": 0.03222788558060693, ""rho"": -0.331061226681106, ""status"": ""ESTIMATED""}, ""2021"": {""n"": 45, ""p_value"": 0.22633187478989905, ""rho"": 0.18398849598097655, ""status"": ""ESTIMATED""}, ""2022"": {""n"": 23, ""p_value"": 0.5829495088722463, ""rho"": 0.12080770177317385, ""status"": ""ESTIMATED""}, ""2023"": {""n"": 36, ""p_value"": 0.8520043424203461, ""rho"": -0.03222275886213006, ""status"": ""ESTIMATED""}, ""2024"": {""n"": 33, ""p_value"": 1.9898228017654744e-05, ""rho"": 0.6701178078225298, ""status"": ""ESTIMATED""}, ""2025"": {""n"": 66, ""p_value"": 0.14915396445645096, ""rho"": -0.17954670429093464, ""status"": ""ESTIMATED""}}","{""DEVELOPMENT_2024_2025"": {""n"": 99, ""p_value"": 0.25882798139299384, ""rho"": 0.1145663027425244, ""status"": ""ESTIMATED""}, ""EXTENDED_2018_2021"": {""n"": 128, ""p_value"": 0.424520069458284, ""rho"": 0.071196068821705, ""status"": ""ESTIMATED""}, ""HOLDOUT_O0_2022_2023"": {""n"": 59, ""p_value"": 0.40885087293214517, ""rho"": 0.10954500300012443, ""status"": ""ESTIMATED""}}"
breadth_positive_return5,COMPLETENESS_ONLY,False,,return_10d,continuous,185,0.17313588540224883,0.01843475437949364,0.07753713274189034,,0.10894700525310026,185,8,8,True,,"{""2018"": 0.16573468103486005, ""2019"": 0.17325783934762895, ""2020"": 0.22583937039136745, ""2021"": 0.16293765619165976, ""2022"": 0.174873824994306, ""2023"": 0.20740175197073712, ""2024"": 0.06625102480579621, ""2025"": 0.19837773545723264}","{""2018"": {""n"": 1, ""p_value"": null, ""rho"": null, ""status"": ""INSUFFICIENT_SAMPLE""}, ""2019"": {""n"": 30, ""p_value"": 0.43499506193725923, ""rho"": 0.14803288133790404, ""status"": ""ESTIMATED""}, ""2020"": {""n"": 29, ""p_value"": 0.25428493891954074, ""rho"": -0.21873902898095574, ""status"": ""ESTIMATED""}, ""2021"": {""n"": 25, ""p_value"": 0.28178908141048753, ""rho"": 0.2239790108761141, ""status"": ""ESTIMATED""}, ""2022"": {""n"": 5, ""p_value"": null, ""rho"": null, ""status"": ""INSUFFICIENT_SAMPLE""}, ""2023"": {""n"": 30, ""p_value"": 0.16116170740694005, ""rho"": -0.2624603024318809, ""status"": ""ESTIMATED""}, ""2024"": {""n"": 22, ""p_value"": 1.24493102726297e-05, ""rho"": 0.7896109932685141, ""status"": ""ESTIMATED""}, ""2025"": {""n"": 43, ""p_value"": 0.9466069091532988, ""rho"": 0.010522366419687922, ""status"": ""ESTIMATED""}}","{""DEVELOPMENT_2024_2025"": {""n"": 65, ""p_value"": 0.012026018542186523, ""rho"": 0.3098044336628179, ""status"": ""ESTIMATED""}, ""EXTENDED_2018_2021"": {""n"": 85, ""p_value"": 0.37482533340152124, ""rho"": 0.09747349164553211, ""status"": ""ESTIMATED""}, ""HOLDOUT_O0_2022_2023"": {""n"": 35, ""p_value"": 0.29863367822057324, ""rho"": -0.18079828850910573, ""status"": ""ESTIMATED""}}"
