strategy,segment,policy,sleeve,event_states,min_cash,max_gross_ratio,negative_cash_timestamps,exposure_violation_timestamps,violation_dates,borrowed_cash,margin,reservation_contract,absolute_tolerance_nav_units,ratio_tolerance,execution_scope
OGR,2018_2021,OGR:fixed_0.03,CHINEXT,170,0.5432509378311656,0.46639467726755907,0,0,0,0,0,IMMEDIATE_FILLS_NO_DEFERRED_BUY,1e-10,1e-10,FROZEN_NORMALIZED_MODEL; auction depth and integer-share brokerage equivalence unverified
OGR,2022_2023,OGR:fixed_0.03,MAIN,54,0.8521896286423738,0.15469446568816314,0,0,0,0,0,IMMEDIATE_FILLS_NO_DEFERRED_BUY,1e-10,1e-10,FROZEN_NORMALIZED_MODEL; auction depth and integer-share brokerage equivalence unverified
OGR,2022_2023,OGR:fixed_0.03,CHINEXT,37,0.8883743038738108,0.11490276783943393,0,0,0,0,0,IMMEDIATE_FILLS_NO_DEFERRED_BUY,1e-10,1e-10,FROZEN_NORMALIZED_MODEL; auction depth and integer-share brokerage equivalence unverified
OGR,2018_2021,OGR:atr_1,MAIN,356,0.0020120791622890363,0.9980531997311988,0,0,0,0,0,IMMEDIATE_FILLS_NO_DEFERRED_BUY,1e-10,1e-10,FROZEN_NORMALIZED_MODEL; auction depth and integer-share brokerage equivalence unverified
OGR,2018_2021,OGR:atr_1,CHINEXT,166,0.4842232269558025,0.5262643509249375,0,0,0,0,0,IMMEDIATE_FILLS_NO_DEFERRED_BUY,1e-10,1e-10,FROZEN_NORMALIZED_MODEL; auction depth and integer-share brokerage equivalence unverified
OGR,2022_2023,OGR:atr_1,MAIN,55,0.8515334365786611,0.1546944656881631,0,0,0,0,0,IMMEDIATE_FILLS_NO_DEFERRED_BUY,1e-10,1e-10,FROZEN_NORMALIZED_MODEL; auction depth and integer-share brokerage equivalence unverified
OGR,2022_2023,OGR:atr_1,CHINEXT,37,0.8883743038738108,0.11490276783943393,0,0,0,0,0,IMMEDIATE_FILLS_NO_DEFERRED_BUY,1e-10,1e-10,FROZEN_NORMALIZED_MODEL; auction depth and integer-share brokerage equivalence unverified
IFCGR,2018_2021,IFCGR:fixed_0.05,MAIN,342,0.0019922717804347987,0.998057913094854,0,0,0,0,0,IMMEDIATE_FILLS_NO_DEFERRED_BUY,1e-10,1e-10,FROZEN_NORMALIZED_MODEL; auction depth and integer-share brokerage equivalence unverified
IFCGR,2018_2021,IFCGR:fixed_0.05,CHINEXT,164,0.4844595259619526,0.5262643509249375,0,0,0,0,0,IMMEDIATE_FILLS_NO_DEFERRED_BUY,1e-10,1e-10,FROZEN_NORMALIZED_MODEL; auction depth and integer-share brokerage equivalence unverified
IFCGR,2022_2023,IFCGR:fixed_0.05,MAIN,55,0.8517296089691756,0.15469446568816314,0,0,0,0,0,IMMEDIATE_FILLS_NO_DEFERRED_BUY,1e-10,1e-10,FROZEN_NORMALIZED_MODEL; auction depth and integer-share brokerage equivalence unverified
IFCGR,2022_2023,IFCGR:fixed_0.05,CHINEXT,37,0.8883743038738108,0.11490276783943393,0,0,0,0,0,IMMEDIATE_FILLS_NO_DEFERRED_BUY,1e-10,1e-10,FROZEN_NORMALIZED_MODEL; auction depth and integer-share brokerage equivalence unverified
IFCGR,2018_2021,IFCGR:fixed_0.03,MAIN,360,0.0015571045301495511,0.9985040048384334,0,0,0,0,0,IMMEDIATE_FILLS_NO_DEFERRED_BUY,1e-10,1e-10,FROZEN_NORMALIZED_MODEL; auction depth and integer-share brokerage equivalence unverified
IFCGR,2018_2021,IFCGR:fixed_0.03,CHINEXT,168,0.5432509378311656,0.46639467726755907,0,0,0,0,0,IMMEDIATE_FILLS_NO_DEFERRED_BUY,1e-10,1e-10,FROZEN_NORMALIZED_MODEL; auction depth and integer-share brokerage equivalence unverified
IFCGR,2022_2023,IFCGR:fixed_0.03,MAIN,54,0.8521896286423738,0.15469446568816314,0,0,0,0,0,IMMEDIATE_FILLS_NO_DEFERRED_BUY,1e-10,1e-10,FROZEN_NORMALIZED_MODEL; auction depth and integer-share brokerage equivalence unverified
IFCGR,2022_2023,IFCGR:fixed_0.03,CHINEXT,37,0.8883743038738108,0.11490276783943393,0,0,0,0,0,IMMEDIATE_FILLS_NO_DEFERRED_BUY,1e-10,1e-10,FROZEN_NORMALIZED_MODEL; auction depth and integer-share brokerage equivalence unverified
IFCGR,2018_2021,IFCGR:atr_1,MAIN,344,0.001997622828694626,0.9980579130948539,0,0,0,0,0,IMMEDIATE_FILLS_NO_DEFERRED_BUY,1e-10,1e-10,FROZEN_NORMALIZED_MODEL; auction depth and integer-share brokerage equivalence unverified
IFCGR,2018_2021,IFCGR:atr_1,CHINEXT,164,0.4842232269558025,0.5262643509249375,0,0,0,0,0,IMMEDIATE_FILLS_NO_DEFERRED_BUY,1e-10,1e-10,FROZEN_NORMALIZED_MODEL; auction depth and integer-share brokerage equivalence unverified
IFCGR,2022_2023,IFCGR:atr_1,MAIN,55,0.8515334365786611,0.1546944656881631,0,0,0,0,0,IMMEDIATE_FILLS_NO_DEFERRED_BUY,1e-10,1e-10,FROZEN_NORMALIZED_MODEL; auction depth and integer-share brokerage equivalence unverified
IFCGR,2022_2023,IFCGR:atr_1,CHINEXT,37,0.8883743038738108,0.11490276783943393,0,0,0,0,0,IMMEDIATE_FILLS_NO_DEFERRED_BUY,1e-10,1e-10,FROZEN_NORMALIZED_MODEL; auction depth and integer-share brokerage equivalence unverified
