trade_date,family,nav,cash,positions,industries,industry_hhi
2018-08-17,industry_diffusion_20,9051169.194,4.074536264e-10,40,10,0.2456199217
2018-08-20,industry_diffusion_20,9171875.106,4.074536264e-10,40,10,0.2493481997
2018-08-21,industry_diffusion_20,9218704.237,4.074536264e-10,40,6,0.3565233125
2018-08-22,industry_diffusion_20,9123116.161,4.074536264e-10,40,6,0.3592542346
2018-08-23,industry_diffusion_20,9121600.495,4.074536264e-10,40,6,0.3561361955
2018-08-24,industry_diffusion_20,9101867.763,4.074536264e-10,40,6,0.3546253118
2018-08-27,industry_diffusion_20,9233023.054,4.074536264e-10,40,6,0.3536770238
2018-08-28,industry_diffusion_20,9214154.468,147058.1446,40,5,0.3575246626
2018-08-29,industry_diffusion_20,9139237.255,147058.1446,40,5,0.3579328536
2018-08-30,industry_diffusion_20,8863603.13,147058.1446,40,5,0.3577599905
2018-08-31,industry_diffusion_20,8826095.827,147058.1446,40,5,0.3582265667
2018-09-03,industry_diffusion_20,8801342.165,147058.1446,40,5,0.3589287623
2018-09-04,industry_diffusion_20,8865139.142,165746.5383,40,7,0.2441092564
2018-09-05,industry_diffusion_20,8660090.273,165746.5383,40,7,0.2422778014
2018-09-06,industry_diffusion_20,8624273.629,165746.5383,40,7,0.2417827879
2018-09-07,industry_diffusion_20,8679755.741,165746.5383,40,7,0.2406415453
2018-09-10,industry_diffusion_20,8600240.308,165746.5383,40,7,0.2425058849
2018-09-11,industry_diffusion_20,8544023.526,106561.9733,40,7,0.2603726413
2018-09-12,industry_diffusion_20,8534019.158,106561.9733,40,7,0.260078218
2018-09-13,industry_diffusion_20,8633031.97,106561.9733,40,7,0.2595947993
2018-09-14,industry_diffusion_20,8569066.498,106561.9733,40,7,0.2617726755
2018-09-17,industry_diffusion_20,8484179.006,106561.9733,40,7,0.2612657266
2018-09-18,industry_diffusion_20,8618128.087,32418.25261,40,7,0.2655190407
2018-09-19,industry_diffusion_20,8858083.31,32418.25261,40,7,0.2693265057
2018-09-20,industry_diffusion_20,8796272.803,32418.25261,40,7,0.2706265098
2018-09-21,industry_diffusion_20,8856849.413,32418.25261,40,7,0.2718440312
2018-09-25,industry_diffusion_20,8713062.519,32418.25261,40,7,0.2672649714
2018-09-26,industry_diffusion_20,8741241.897,-1.164153218e-10,39,6,0.2795962907
2018-09-27,industry_diffusion_20,8569646.993,-1.164153218e-10,39,6,0.2812500695
2018-09-28,industry_diffusion_20,8645140.961,-1.164153218e-10,39,6,0.2814615179
2018-10-08,industry_diffusion_20,8435119.435,-1.164153218e-10,39,6,0.2790865181
2018-10-09,industry_diffusion_20,8503782.039,-1.164153218e-10,39,6,0.2777852747
2018-10-10,industry_diffusion_20,8568076.675,-5.820766091e-11,39,8,0.1857854539
2018-10-11,industry_diffusion_20,8079275.762,-5.820766091e-11,39,8,0.1901504353
2018-10-12,industry_diffusion_20,7908315.366,-5.820766091e-11,39,8,0.1864204556
2018-10-15,industry_diffusion_20,7751276.612,-5.820766091e-11,39,8,0.1863808183
2018-10-16,industry_diffusion_20,7752242.041,-5.820766091e-11,39,8,0.190172183
2018-10-17,industry_diffusion_20,7657151.612,3361.578619,39,9,0.1596299241
2018-10-18,industry_diffusion_20,7165962.244,3361.578619,39,9,0.1588329795
2018-10-19,industry_diffusion_20,7214129.558,3361.578619,39,9,0.1567859807
2018-10-22,industry_diffusion_20,7602558.34,3361.578619,39,9,0.1566424539
2018-10-23,industry_diffusion_20,7543510.889,3361.578619,39,9,0.1560589395
2018-10-24,industry_diffusion_20,7566883.077,69153.46885,39,10,0.1136183273
2018-10-25,industry_diffusion_20,7600635.455,69153.46885,39,10,0.1142757604
2018-10-26,industry_diffusion_20,7597476.391,69153.46885,39,10,0.1137205186
2018-10-29,industry_diffusion_20,7485881.189,69153.46885,39,10,0.1135376867
2018-10-30,industry_diffusion_20,7566284.106,69153.46885,39,10,0.1138126866
2018-10-31,industry_diffusion_20,7662526.708,-6.4028427e-10,40,9,0.1428599983
2018-11-01,industry_diffusion_20,7677481.143,-6.4028427e-10,40,9,0.1430036634
2018-11-02,industry_diffusion_20,7892250.061,-6.4028427e-10,40,9,0.1432177437
2018-11-05,industry_diffusion_20,7954936.149,-6.4028427e-10,40,9,0.1429270498
2018-11-06,industry_diffusion_20,7896789.825,-6.4028427e-10,40,9,0.1422087379
2018-11-07,industry_diffusion_20,7814175.071,-2.037268132e-10,41,7,0.2484741149
2018-11-08,industry_diffusion_20,7756334.395,195584.7699,40,6,0.2603621353
2018-11-09,industry_diffusion_20,7680458.898,195584.7699,40,6,0.2627148095
2018-11-12,industry_diffusion_20,7839487.119,195584.7699,40,6,0.2625268174
2018-11-13,industry_diffusion_20,8017910.524,195584.7699,40,6,0.265076912
2018-11-14,industry_diffusion_20,7913196.038,309756.0606,40,11,0.2658463795
2018-11-15,industry_diffusion_20,8113719.921,309756.0606,40,11,0.2679109203
2018-11-16,industry_diffusion_20,8315303.638,309756.0606,40,11,0.2715168057
2018-11-19,industry_diffusion_20,8489728.774,309756.0606,40,11,0.2781342335
2018-11-20,industry_diffusion_20,8143707.465,309756.0606,40,11,0.2744062315
2018-11-21,industry_diffusion_20,8192181.991,273535.9843,40,12,0.271320937
2018-11-22,industry_diffusion_20,8119236.754,273535.9843,40,12,0.269609406
2018-11-23,industry_diffusion_20,7795621.074,273535.9843,40,12,0.2703923548
2018-11-26,industry_diffusion_20,7778414.902,273535.9843,40,12,0.2717612515
2018-11-27,industry_diffusion_20,7819275.016,273535.9843,40,12,0.2702458216
2018-11-28,industry_diffusion_20,7924123.871,254850.4244,40,19,0.09640104601
2018-11-29,industry_diffusion_20,7702656.196,254850.4244,40,19,0.09529115882
2018-11-30,industry_diffusion_20,7792535.124,254850.4244,40,19,0.09585345965
2018-12-03,industry_diffusion_20,8046465.263,254850.4244,40,19,0.09536843472
2018-12-04,industry_diffusion_20,8103981.207,254850.4244,40,19,0.09573214703
2018-12-05,industry_diffusion_20,8057349.873,5155.958865,40,20,0.06155906003
2018-12-06,industry_diffusion_20,7894000.498,5155.958865,40,20,0.06164486723
2018-12-07,industry_diffusion_20,7930770.567,5155.958865,40,20,0.06174766983
2018-12-10,industry_diffusion_20,7810295.815,5155.958865,40,20,0.06166577911
2018-12-11,industry_diffusion_20,7877687.78,5155.958865,40,20,0.06157509308
2018-12-12,industry_diffusion_20,7851575.05,-1.746229827e-10,40,20,0.07346583789
2018-12-13,industry_diffusion_20,7983740.454,-1.746229827e-10,40,20,0.07416618193
2018-12-14,industry_diffusion_20,7777981.728,-1.746229827e-10,40,20,0.07441540854
2018-12-17,industry_diffusion_20,7765489.562,-1.746229827e-10,40,20,0.07458773351
2018-12-18,industry_diffusion_20,7697967.207,-1.746229827e-10,40,20,0.07445010714
2018-12-19,industry_diffusion_20,7573759.948,2.619344741e-10,40,12,0.1911283157
2018-12-20,industry_diffusion_20,7543534.98,2.619344741e-10,40,12,0.1899996862
2018-12-21,industry_diffusion_20,7463437.178,2.619344741e-10,40,12,0.1892256442
2018-12-24,industry_diffusion_20,7532666.785,2.619344741e-10,40,12,0.1890154829
2018-12-25,industry_diffusion_20,7452018.456,2.619344741e-10,40,12,0.1899949259
2018-12-26,industry_diffusion_20,7383348.676,51572.93976,40,11,0.1757991375
2018-12-27,industry_diffusion_20,7256758.625,51572.93976,40,11,0.1772529796
2018-12-28,industry_diffusion_20,7295759.955,51572.93976,40,11,0.1781176208
2019-01-02,industry_diffusion_20,7312028.394,51572.93976,40,11,0.1771842561
2019-01-03,industry_diffusion_20,7250009.128,51572.93976,40,11,0.1751220331
2019-01-04,industry_diffusion_20,7412375.022,61380.45232,40,8,0.1705413918
2019-01-07,industry_diffusion_20,7556005.021,61380.45232,40,8,0.1709033641
2019-01-08,industry_diffusion_20,7574366.248,61380.45232,40,8,0.1715099316
2019-01-09,industry_diffusion_20,7577419.578,61380.45232,40,8,0.1722946226
2019-01-10,industry_diffusion_20,7580965.847,61380.45232,40,8,0.1726053078
2019-01-11,industry_diffusion_20,7625966.283,7505.565259,40,9,0.1630558956
2019-01-14,industry_diffusion_20,7620431.61,7505.565259,40,9,0.1629791031
2019-01-15,industry_diffusion_20,7832217.53,7505.565259,40,9,0.1653682293
2019-01-16,industry_diffusion_20,7764701.508,7505.565259,40,9,0.1653589275
2019-01-17,industry_diffusion_20,7672866.462,7505.565259,40,9,0.1652779547
2019-01-18,industry_diffusion_20,7709266.773,22252.13045,40,9,0.1888732232
2019-01-21,industry_diffusion_20,7749328.491,22252.13045,40,9,0.1874045966
2019-01-22,industry_diffusion_20,7728194.178,22252.13045,40,9,0.1897796735
2019-01-23,industry_diffusion_20,7793457.15,22252.13045,40,9,0.1922058251
2019-01-24,industry_diffusion_20,7846269.648,22252.13045,40,9,0.1938923741
2019-01-25,industry_diffusion_20,7794000.648,47355.71523,40,8,0.1954751833
2019-01-28,industry_diffusion_20,7847024.031,47355.71523,40,8,0.1981055593
2019-01-29,industry_diffusion_20,7743807.106,47355.71523,40,8,0.1994551221
2019-01-30,industry_diffusion_20,7661877.795,47355.71523,40,8,0.1970540454
2019-01-31,industry_diffusion_20,7625676.544,47355.71523,40,8,0.1989299881
2019-02-01,industry_diffusion_20,7749822.25,-5.820766091e-11,40,10,0.151778669
2019-02-11,industry_diffusion_20,8071736.081,-5.820766091e-11,40,10,0.1544179382
2019-02-12,industry_diffusion_20,8151353.305,-5.820766091e-11,40,10,0.1544204338
2019-02-13,industry_diffusion_20,8262195.9,-5.820766091e-11,40,10,0.1530790232
2019-02-14,industry_diffusion_20,8315723.424,-5.820766091e-11,40,10,0.1533488989
2019-02-15,industry_diffusion_20,8367969.941,1.746229827e-10,40,12,0.1655620319
2019-02-18,industry_diffusion_20,8739990.313,1.746229827e-10,40,12,0.1673887615
2019-02-19,industry_diffusion_20,8800975.596,1.746229827e-10,40,12,0.1663404257
2019-02-20,industry_diffusion_20,8945976.086,1.746229827e-10,40,12,0.1722764008
2019-02-21,industry_diffusion_20,9028895.341,1.746229827e-10,40,12,0.1761708978
2019-02-22,industry_diffusion_20,9243480.928,496536.5179,40,15,0.1036069012
2019-02-25,industry_diffusion_20,9752716.713,496536.5179,40,15,0.1041908486
2019-02-26,industry_diffusion_20,9668088.784,496536.5179,40,15,0.1032592815
2019-02-27,industry_diffusion_20,9660131.073,496536.5179,40,15,0.1032527236
2019-02-28,industry_diffusion_20,9729015.411,496536.5179,40,15,0.1018614262
2019-03-01,industry_diffusion_20,9882200.234,491341.9258,40,16,0.09809311086
2019-03-04,industry_diffusion_20,10041379.27,491341.9258,40,16,0.09837633626
2019-03-05,industry_diffusion_20,10352733.75,491341.9258,40,16,0.09868217249
2019-03-06,industry_diffusion_20,10533813.88,491341.9258,40,16,0.09893417408
2019-03-07,industry_diffusion_20,10582457.81,491341.9258,40,16,0.09925759572
2019-03-08,industry_diffusion_20,9976499.827,136337.7485,40,16,0.1041118858
2019-03-11,industry_diffusion_20,10268505.72,136337.7485,40,16,0.1037319401
2019-03-12,industry_diffusion_20,10387471.94,136337.7485,40,16,0.1041269179
2019-03-13,industry_diffusion_20,10190565.29,136337.7485,40,16,0.1045560861
2019-03-14,industry_diffusion_20,9936709.76,136337.7485,40,16,0.1037950118
2019-03-15,industry_diffusion_20,10269553.88,-2.910383046e-10,40,20,0.09041249175
2019-03-18,industry_diffusion_20,10584456.45,-2.910383046e-10,40,20,0.09077213454
2019-03-19,industry_diffusion_20,10629914.83,-2.910383046e-10,40,20,0.08945015218
2019-03-20,industry_diffusion_20,10670101.09,-2.910383046e-10,40,20,0.08985168357
2019-03-21,industry_diffusion_20,10926840.34,-2.910383046e-10,40,20,0.09007305675
2019-03-22,industry_diffusion_20,11020657.68,40316.09454,40,16,0.1341722977
2019-03-25,industry_diffusion_20,10865248.84,40316.09454,40,16,0.1352632238
2019-03-26,industry_diffusion_20,10502306.53,40316.09454,40,16,0.1355734824
2019-03-27,industry_diffusion_20,10518970.28,40316.09454,40,16,0.1358934549
2019-03-28,industry_diffusion_20,10419214.25,40316.09454,40,16,0.1384545614
2019-03-29,industry_diffusion_20,10732918.7,113761.1242,40,20,0.08762616395
2019-04-01,industry_diffusion_20,11081077.43,113761.1242,40,20,0.0874719172
2019-04-02,industry_diffusion_20,11073723.25,113761.1242,40,20,0.08729261707
2019-04-03,industry_diffusion_20,11225367.33,113761.1242,40,20,0.08829411026
2019-04-04,industry_diffusion_20,11226192.82,113761.1242,40,20,0.0874969318
2019-04-08,industry_diffusion_20,11199378.44,148450.4201,40,20,0.06419678393
2019-04-09,industry_diffusion_20,11229676.49,148450.4201,40,20,0.06446707486
2019-04-10,industry_diffusion_20,11259460.7,148450.4201,40,20,0.06466758223
2019-04-11,industry_diffusion_20,11091345.99,148450.4201,40,20,0.06485582991
2019-04-12,industry_diffusion_20,10984692.54,148450.4201,40,20,0.06484534206
2019-04-15,industry_diffusion_20,10861241.47,1.164153218e-10,40,17,0.07257033241
2019-04-16,industry_diffusion_20,11056238.6,1.164153218e-10,40,17,0.07229697935
2019-04-17,industry_diffusion_20,11081223.93,1.164153218e-10,40,17,0.07230781798
2019-04-18,industry_diffusion_20,11006944.19,1.164153218e-10,40,17,0.07236182119
2019-04-19,industry_diffusion_20,11146042.19,1.164153218e-10,40,17,0.07236839641
2019-04-22,industry_diffusion_20,10963504.29,-8.149072528e-10,40,20,0.06435628343
2019-04-23,industry_diffusion_20,10754512.74,-8.149072528e-10,40,20,0.06444402059
2019-04-24,industry_diffusion_20,10779461.76,-8.149072528e-10,40,20,0.06424363228
2019-04-25,industry_diffusion_20,10289600.91,-8.149072528e-10,40,20,0.06452073379
2019-04-26,industry_diffusion_20,10186902.34,-8.149072528e-10,40,20,0.0645624285
2019-04-29,industry_diffusion_20,9888757.206,30903.85848,40,19,0.06656774229
2019-04-30,industry_diffusion_20,10010453.77,30903.85848,40,19,0.06634191045
2019-05-06,industry_diffusion_20,9271669.01,30903.85848,40,19,0.06584421401
2019-05-07,industry_diffusion_20,9545842.919,30903.85848,40,19,0.06557242563
2019-05-08,industry_diffusion_20,9478830.914,30903.85848,40,19,0.065786561
2019-05-09,industry_diffusion_20,9363659.109,0,41,18,0.07719150877
2019-05-10,industry_diffusion_20,9678702.875,221115.0501,40,17,0.0801757988
2019-05-13,industry_diffusion_20,9716763.406,460834.2839,39,17,0.08197156741
2019-05-14,industry_diffusion_20,9588027.95,460834.2839,39,17,0.08232524362
2019-05-15,industry_diffusion_20,9867367.174,460834.2839,39,17,0.0818600833
2019-05-16,industry_diffusion_20,9916861.585,1.455191523e-10,41,14,0.1161562257
2019-05-17,industry_diffusion_20,9699968.195,1.455191523e-10,41,14,0.1159029161
2019-05-20,industry_diffusion_20,9523432.447,1.455191523e-10,41,14,0.1147925284
2019-05-21,industry_diffusion_20,9782710.972,1.455191523e-10,41,14,0.1143000461
2019-05-22,industry_diffusion_20,9681952.662,272836.8045,40,14,0.1182990447
2019-05-23,industry_diffusion_20,9410048.894,422640.0208,40,9,0.1863445169
2019-05-24,industry_diffusion_20,9369434.19,422640.0208,40,9,0.1854881016
2019-05-27,industry_diffusion_20,9573891.785,422640.0208,40,9,0.1850819422
2019-05-28,industry_diffusion_20,9714518.784,422640.0208,40,9,0.1858546367
2019-05-29,industry_diffusion_20,9771137.954,422640.0208,40,9,0.1853426504
2019-05-30,industry_diffusion_20,9860623.25,525430.535,39,6,0.2283999842
2019-05-31,industry_diffusion_20,9823006.911,751776.4792,38,6,0.2351907377
2019-06-03,industry_diffusion_20,9742339.384,751776.4792,38,6,0.2371082026
2019-06-04,industry_diffusion_20,9590278.859,1166164.425,36,6,0.2439367508
2019-06-05,industry_diffusion_20,9625849.955,1166164.425,36,6,0.2447994532
2019-06-06,industry_diffusion_20,9443392.474,569192.9727,38,7,0.1959464052
2019-06-10,industry_diffusion_20,9519444.219,569192.9727,38,7,0.1950896515
2019-06-11,industry_diffusion_20,9919289.992,569192.9727,38,7,0.1927123974
2019-06-12,industry_diffusion_20,9884926.494,569192.9727,38,7,0.1910466321
2019-06-13,industry_diffusion_20,10034356.62,569192.9727,38,7,0.1903519375
2019-06-14,industry_diffusion_20,9832953.749,13866.41616,39,6,0.2391114223
2019-06-17,industry_diffusion_20,9791502.965,13866.41616,39,6,0.2394368242
2019-06-18,industry_diffusion_20,9636269.818,13866.41616,39,6,0.2379352952
2019-06-19,industry_diffusion_20,9607307.278,13866.41616,39,6,0.2373328359
2019-06-20,industry_diffusion_20,9658835.497,13866.41616,39,6,0.2376256696
2019-06-21,industry_diffusion_20,9722998.261,39110.86041,39,7,0.3250806192
2019-06-24,industry_diffusion_20,9766725.007,39110.86041,39,7,0.3212686546
2019-06-25,industry_diffusion_20,9542813.428,39110.86041,39,7,0.3220499017
2019-06-26,industry_diffusion_20,9476601.425,39110.86041,39,7,0.321107561
2019-06-27,industry_diffusion_20,9504858.592,39110.86041,39,7,0.3209590784
2019-06-28,industry_diffusion_20,9439757.079,0,40,11,0.2932164899
2019-07-01,industry_diffusion_20,9635309.217,0,40,11,0.2919375781
2019-07-02,industry_diffusion_20,9604042.881,0,40,11,0.292190664
2019-07-03,industry_diffusion_20,9409169.231,0,40,11,0.2914855524
2019-07-04,industry_diffusion_20,9358208.868,0,40,11,0.2918478886
2019-07-05,industry_diffusion_20,9408751.986,84440.29594,40,13,0.1780803118
2019-07-08,industry_diffusion_20,9042189.696,84440.29594,40,13,0.1753283527
2019-07-09,industry_diffusion_20,9112408.761,84440.29594,40,13,0.1771115533
2019-07-10,industry_diffusion_20,8981023.167,84440.29594,40,13,0.1764757255
2019-07-11,industry_diffusion_20,8980452.465,84440.29594,40,13,0.1752984833
2019-07-12,industry_diffusion_20,9016548.128,-6.693881005e-10,40,13,0.1323613751
2019-07-15,industry_diffusion_20,9079919.203,-6.693881005e-10,40,13,0.1325531379
2019-07-16,industry_diffusion_20,9104746.692,-6.693881005e-10,40,13,0.1322954478
2019-07-17,industry_diffusion_20,9084561.238,-6.693881005e-10,40,13,0.1322126351
2019-07-18,industry_diffusion_20,8970110.83,-6.693881005e-10,40,13,0.1333294642
2019-07-19,industry_diffusion_20,8998360.286,26324.91167,40,15,0.1646101823
2019-07-22,industry_diffusion_20,8818643.433,26324.91167,40,15,0.1682290602
2019-07-23,industry_diffusion_20,8815544.775,26324.91167,40,15,0.1659894175
2019-07-24,industry_diffusion_20,8870817.008,26324.91167,40,15,0.1659459193
2019-07-25,industry_diffusion_20,8916517.527,26324.91167,40,15,0.1676913776
2019-07-26,industry_diffusion_20,8909914.023,53609.7913,40,11,0.1826817939
2019-07-29,industry_diffusion_20,8981388.425,53609.7913,40,11,0.1828605339
2019-07-30,industry_diffusion_20,9037434.388,53609.7913,40,11,0.1817185844
2019-07-31,industry_diffusion_20,8906876.248,53609.7913,40,11,0.1812092635
2019-08-01,industry_diffusion_20,8942840.23,53609.7913,40,11,0.1803378589
2019-08-02,industry_diffusion_20,8892765.904,49993.40454,40,8,0.226647164
2019-08-05,industry_diffusion_20,8744343.861,49993.40454,40,8,0.2256742059
2019-08-06,industry_diffusion_20,8594960.203,49993.40454,40,8,0.2272641043
2019-08-07,industry_diffusion_20,8477614.558,49993.40454,40,8,0.2276867041
2019-08-08,industry_diffusion_20,8527928.609,49993.40454,40,8,0.2277087103
2019-08-09,industry_diffusion_20,8405119.074,2.910383046e-11,40,10,0.1558390912
2019-08-12,industry_diffusion_20,8564859.533,2.910383046e-11,40,10,0.1574280559
2019-08-13,industry_diffusion_20,8610089.37,2.910383046e-11,40,10,0.1569315621
2019-08-14,industry_diffusion_20,8615941.845,2.910383046e-11,40,10,0.1565717157
2019-08-15,industry_diffusion_20,8646982.427,2.910383046e-11,40,10,0.1564850516
2019-08-16,industry_diffusion_20,8705157.252,119461.7784,40,9,0.1558434685
2019-08-19,industry_diffusion_20,8919002.563,119461.7784,40,9,0.1566005457
2019-08-20,industry_diffusion_20,8914827.132,119461.7784,40,9,0.1569882654
2019-08-21,industry_diffusion_20,8923905.559,119461.7784,40,9,0.1573437099
2019-08-22,industry_diffusion_20,8972529.485,119461.7784,40,9,0.1574697983
2019-08-23,industry_diffusion_20,8985570.449,135548.971,40,12,0.1413917406
2019-08-26,industry_diffusion_20,8969230.765,135548.971,40,12,0.1409131188
2019-08-27,industry_diffusion_20,9071607.724,135548.971,40,12,0.1395724732
2019-08-28,industry_diffusion_20,9001877.452,135548.971,40,12,0.1383555802
2019-08-29,industry_diffusion_20,9024170.285,135548.971,40,12,0.1401437309
2019-08-30,industry_diffusion_20,8977654.917,58835.36594,40,12,0.1608159176
2019-09-02,industry_diffusion_20,9166328.259,58835.36594,40,12,0.1604272666
2019-09-03,industry_diffusion_20,9255006.324,58835.36594,40,12,0.1631575918
2019-09-04,industry_diffusion_20,9346680.555,58835.36594,40,12,0.1638669763
2019-09-05,industry_diffusion_20,9495795.759,58835.36594,40,12,0.165135652
2019-09-06,industry_diffusion_20,9429553.074,5.820766091e-10,40,16,0.1379308872
2019-09-09,industry_diffusion_20,9627621.237,5.820766091e-10,40,16,0.1393204482
2019-09-10,industry_diffusion_20,9579850.624,5.820766091e-10,40,16,0.1386045018
2019-09-11,industry_diffusion_20,9527583.174,5.820766091e-10,40,16,0.1398674678
2019-09-12,industry_diffusion_20,9523296.334,5.820766091e-10,40,16,0.1393402436
2019-09-16,industry_diffusion_20,9582815.289,-7.858034223e-10,41,21,0.07208711353
2019-09-17,industry_diffusion_20,9349104.834,-7.858034223e-10,41,21,0.07206316635
2019-09-18,industry_diffusion_20,9326137.595,-7.858034223e-10,41,21,0.07189102305
2019-09-19,industry_diffusion_20,9395199.249,269513.1273,40,21,0.07208812378
2019-09-20,industry_diffusion_20,9437289.082,269513.1273,40,21,0.0724953487
2019-09-23,industry_diffusion_20,9357967.091,392870.5481,40,19,0.08210166853
2019-09-24,industry_diffusion_20,9367255.565,392870.5481,40,19,0.08174273856
2019-09-25,industry_diffusion_20,9208294.263,392870.5481,40,19,0.08102881082
2019-09-26,industry_diffusion_20,8859206.387,392870.5481,40,19,0.08036376931
2019-09-27,industry_diffusion_20,8917413.919,392870.5481,40,19,0.07988828679
2019-09-30,industry_diffusion_20,8829980.908,259257.6157,40,17,0.1087466754
2019-10-08,industry_diffusion_20,8883607.133,259257.6157,40,17,0.109293111
2019-10-09,industry_diffusion_20,8990022.376,259257.6157,40,17,0.1103064488
2019-10-10,industry_diffusion_20,9041043.037,259257.6157,40,17,0.1095413461
2019-10-11,industry_diffusion_20,9100815.75,259257.6157,40,17,0.1108782458
2019-10-14,industry_diffusion_20,9334005.044,25617.96979,40,16,0.149342846
2019-10-15,industry_diffusion_20,9243347.354,25617.96979,40,16,0.1502610253
2019-10-16,industry_diffusion_20,9170236.892,25617.96979,40,16,0.1496777777
2019-10-17,industry_diffusion_20,9189152.446,25617.96979,40,16,0.1490559005
2019-10-18,industry_diffusion_20,9003949.432,25617.96979,40,16,0.148088507
2019-10-21,industry_diffusion_20,8995718.236,5.238689482e-10,40,12,0.1725109943
2019-10-22,industry_diffusion_20,9052720.81,5.238689482e-10,40,12,0.1698090258
2019-10-23,industry_diffusion_20,9022056.473,5.238689482e-10,40,12,0.1697087742
2019-10-24,industry_diffusion_20,9091545.129,5.238689482e-10,40,12,0.1709461929
2019-10-25,industry_diffusion_20,9121900.312,5.238689482e-10,40,12,0.1696793758
2019-10-28,industry_diffusion_20,9313770.09,103766.8884,40,9,0.2343917021
2019-10-29,industry_diffusion_20,9222615.211,103766.8884,40,9,0.2353681293
2019-10-30,industry_diffusion_20,9094100.396,103766.8884,40,9,0.2358464646
2019-10-31,industry_diffusion_20,8977572.995,103766.8884,40,9,0.2366869183
2019-11-01,industry_diffusion_20,9049291.318,103766.8884,40,9,0.2380995564
2019-11-04,industry_diffusion_20,9073180.963,197486.2832,40,11,0.1368048198
2019-11-05,industry_diffusion_20,9114734.125,197486.2832,40,11,0.1373067539
2019-11-06,industry_diffusion_20,8938057.189,197486.2832,40,11,0.1371774343
2019-11-07,industry_diffusion_20,9047382.283,197486.2832,40,11,0.1377105536
2019-11-08,industry_diffusion_20,8999070.274,197486.2832,40,11,0.1373236012
2019-11-11,industry_diffusion_20,8788943.91,155712.6286,40,8,0.1896847211
2019-11-12,industry_diffusion_20,8853687.135,155712.6286,40,8,0.1904972963
2019-11-13,industry_diffusion_20,8813092.305,155712.6286,40,8,0.1913342581
2019-11-14,industry_diffusion_20,8843859.578,155712.6286,40,8,0.1913598612
2019-11-15,industry_diffusion_20,8628873,155712.6286,40,8,0.1902625314
2019-11-18,industry_diffusion_20,8668639.976,35771.08753,40,9,0.1845614727
2019-11-19,industry_diffusion_20,8798508.219,35771.08753,40,9,0.1848528525
2019-11-20,industry_diffusion_20,8749588.803,35771.08753,40,9,0.1852251325
2019-11-21,industry_diffusion_20,8713478.072,35771.08753,40,9,0.1835805619
2019-11-22,industry_diffusion_20,8557031.454,35771.08753,40,9,0.182741798
2019-11-25,industry_diffusion_20,8504528.274,4775.049424,40,9,0.1945145164
2019-11-26,industry_diffusion_20,8568727.911,4775.049424,40,9,0.1950422247
2019-11-27,industry_diffusion_20,8565554.635,4775.049424,40,9,0.1944643581
2019-11-28,industry_diffusion_20,8531355.437,4775.049424,40,9,0.1946342386
2019-11-29,industry_diffusion_20,8450204.476,4775.049424,40,9,0.1939571652
2019-12-02,industry_diffusion_20,8427588.751,55441.74035,40,7,0.2093922014
2019-12-03,industry_diffusion_20,8426230.22,55441.74035,40,7,0.2096089164
