trade_date,market_view,denominator,decision_at,available_at,size_leadership_transition5,size_leadership_transition5__pit_3y_pct,size_leadership_transition5__relative_to_all,size_leadership_transition5__relative_view_rank_pct,size_leadership_transition3,size_leadership_transition10,size_positive_participation_small30_large30,size_positive_participation_small30_large30__pit_3y_pct,size_positive_participation_small30_large30__relative_to_all,size_positive_participation_small30_large30__relative_view_rank_pct,size_bucket_return_std5,size_bucket_return_std5__pit_3y_pct,size_bucket_return_std5__relative_to_all,size_bucket_return_std5__relative_view_rank_pct,realized_volatility_change5,realized_volatility_change5_pit_3y_pct,realized_volatility_change5_relative_to_all,realized_volatility_change5_relative_view_rank_pct,future_trade_date_h3,response_available_at_h3,future_h3__size_leadership_transition3,future_trade_date_h5,response_available_at_h5,future_h5__size_leadership_transition5,future_h5__size_leadership_transition5__pit_3y_pct,future_h5__size_leadership_transition5__relative_to_all,future_h5__size_leadership_transition5__relative_view_rank_pct,future_trade_date_h10,response_available_at_h10,future_h10__size_leadership_transition10
2018-07-04,CHINEXT_BOARD,NON_ST,2018-07-04T15:00:00+08:00,2018-07-04T15:00:00+08:00,-0.00768393898562,,-0.0316060201117,0.25,-0.0226352323169,-0.0199000297055,-0.005,,0.0444092373792,1,0.00457347891217,,-0.000704177643545,0.25,,,,,2018-07-09,2018-07-09T15:00:00+08:00,-0.00928395775063,2018-07-11,2018-07-11T15:00:00+08:00,-0.00373035025855,,-0.00783189928211,0.25,2018-07-18,2018-07-18T15:00:00+08:00,0.00892072060509
2018-07-04,SH_A,ALL_STATUS,2018-07-04T15:00:00+08:00,2018-07-04T15:00:00+08:00,0.0250571998397,,0.00149159662603,1,-0.000168375497905,0.0480493155826,-0.0493506493506,,0.000332225913621,0.75,0.00466452158481,,-0.000464612450407,0.5,,,,,2018-07-09,2018-07-09T15:00:00+08:00,-0.00417178543422,2018-07-11,2018-07-11T15:00:00+08:00,0.00441447152481,,0.000337621719147,1,2018-07-18,2018-07-18T15:00:00+08:00,0.0780116764575
2018-07-04,SH_A,NON_ST,2018-07-04T15:00:00+08:00,2018-07-04T15:00:00+08:00,0.0253455042559,,0.0014234231298,1,0.000825358941406,0.0462150333343,-0.0478723404255,,0.00153689695363,0.75,0.00459237816259,,-0.000685278393125,0.5,,,,,2018-07-09,2018-07-09T15:00:00+08:00,-0.00397257386649,2018-07-11,2018-07-11T15:00:00+08:00,0.00386833467697,,-0.000233214346582,0.5,2018-07-18,2018-07-18T15:00:00+08:00,0.0788506334478
2018-07-04,SZ_A,ALL_STATUS,2018-07-04T15:00:00+08:00,2018-07-04T15:00:00+08:00,0.0192283641535,,-0.00433723906015,0.5,-0.00492947756537,0.037886531347,-0.0498220640569,,-0.000139188792669,0.25,0.00533073768491,,0.000201603649695,1,,,,,2018-07-09,2018-07-09T15:00:00+08:00,-0.00151381133121,2018-07-11,2018-07-11T15:00:00+08:00,0.00391076383013,,-0.000166085975532,0.5,2018-07-18,2018-07-18T15:00:00+08:00,0.0340659182176
2018-07-04,SZ_A,NON_ST,2018-07-04T15:00:00+08:00,2018-07-04T15:00:00+08:00,0.0194233539667,,-0.00449872715942,0.5,-0.00501164939864,0.0373893063737,-0.0486486486486,,0.000760588730514,0.5,0.00553627205793,,0.000258615502219,1,,,,,2018-07-09,2018-07-09T15:00:00+08:00,-0.000233222304037,2018-07-11,2018-07-11T15:00:00+08:00,0.00555077365146,,0.0014492246279,1,2018-07-18,2018-07-18T15:00:00+08:00,0.0352858437811
2018-07-05,ALL_A,ALL_STATUS,2018-07-05T15:00:00+08:00,2018-07-05T15:00:00+08:00,-0.0230785259173,,0,0.75,-0.0203883600623,0.0514026030854,-0.0506863780359,,0,0.5,0.00278643042108,,0,0.75,,,,,2018-07-10,2018-07-10T15:00:00+08:00,0.019560569867,2018-07-12,2018-07-12T15:00:00+08:00,0.0299177735106,,0,0.75,2018-07-19,2018-07-19T15:00:00+08:00,0.0809398986784
2018-07-05,ALL_A,NON_ST,2018-07-05T15:00:00+08:00,2018-07-05T15:00:00+08:00,-0.0231252217532,,0,0.75,-0.0207892392597,0.0512727181928,-0.0515021459227,,0,0.5,0.00281778104697,,0,0.75,,,,,2018-07-10,2018-07-10T15:00:00+08:00,0.0198095773075,2018-07-12,2018-07-12T15:00:00+08:00,0.0303497581888,,0,0.75,2018-07-19,2018-07-19T15:00:00+08:00,0.0814634147793
2018-07-05,CHINEXT_BOARD,ALL_STATUS,2018-07-05T15:00:00+08:00,2018-07-05T15:00:00+08:00,-0.0642168166902,,-0.0411382907729,0.25,-0.0334396465055,-0.0241020221812,-0.03,,0.0206863780359,0.75,0.00199280881976,,-0.000793621601326,0.5,,,,,2018-07-10,2018-07-10T15:00:00+08:00,0.0135173219575,2018-07-12,2018-07-12T15:00:00+08:00,0.0161449338752,,-0.0137728396354,0.25,2018-07-19,2018-07-19T15:00:00+08:00,0.0325768718021
2018-07-05,CHINEXT_BOARD,NON_ST,2018-07-05T15:00:00+08:00,2018-07-05T15:00:00+08:00,-0.0642168166902,,-0.041091594937,0.25,-0.0334396465055,-0.0241020221812,-0.03,,0.0215021459227,0.75,0.00199280881976,,-0.000824972227209,0.5,,,,,2018-07-10,2018-07-10T15:00:00+08:00,0.0135173219575,2018-07-12,2018-07-12T15:00:00+08:00,0.0161449338752,,-0.0142048243136,0.25,2018-07-19,2018-07-19T15:00:00+08:00,0.0325768718021
2018-07-05,SH_A,ALL_STATUS,2018-07-05T15:00:00+08:00,2018-07-05T15:00:00+08:00,-0.0214134732388,,0.00166505267846,1,-0.0206583817197,0.0525681005926,-0.116883116883,,-0.0661967388472,0.25,0.00525629559119,,0.00246986517011,1,,,,,2018-07-10,2018-07-10T15:00:00+08:00,0.0233586638938,2018-07-12,2018-07-12T15:00:00+08:00,0.0353748615025,,0.00545708799189,1,2018-07-19,2018-07-19T15:00:00+08:00,0.109955942032
2018-07-05,SH_A,NON_ST,2018-07-05T15:00:00+08:00,2018-07-05T15:00:00+08:00,-0.0210052461728,,0.00211997558039,1,-0.0209305230627,0.0513344393157,-0.125,,-0.0734978540773,0.25,0.00528331725747,,0.00246553621051,1,,,,,2018-07-10,2018-07-10T15:00:00+08:00,0.023786532718,2018-07-12,2018-07-12T15:00:00+08:00,0.035799772564,,0.00545001437516,1,2018-07-19,2018-07-19T15:00:00+08:00,0.111040925105
2018-07-05,SZ_A,ALL_STATUS,2018-07-05T15:00:00+08:00,2018-07-05T15:00:00+08:00,-0.0278943610417,,-0.0048158351244,0.5,-0.0201978648636,0.0435944620028,0.0017793594306,,0.0524657374665,1,0.00132754282795,,-0.00145888759313,0.25,,,,,2018-07-10,2018-07-10T15:00:00+08:00,0.0165255225711,2018-07-12,2018-07-12T15:00:00+08:00,0.024313977606,,-0.00560379590466,0.5,2018-07-19,2018-07-19T15:00:00+08:00,0.0524396194711
2018-07-05,SZ_A,NON_ST,2018-07-05T15:00:00+08:00,2018-07-05T15:00:00+08:00,-0.0278755332463,,-0.0047503114931,0.5,-0.020693049906,0.0437139165206,0.0018018018018,,0.0533039477245,1,0.00131591754467,,-0.0015018635023,0.25,,,,,2018-07-10,2018-07-10T15:00:00+08:00,0.0179062781448,2018-07-12,2018-07-12T15:00:00+08:00,0.0263961369027,,-0.00395362128617,0.5,2018-07-19,2018-07-19T15:00:00+08:00,0.0539903443573
2018-07-06,ALL_A,ALL_STATUS,2018-07-06T15:00:00+08:00,2018-07-06T15:00:00+08:00,-0.000403832417468,,0,1,-0.0190904171832,0.0681824102831,0.124604012672,,0,0.5,0.00302230419627,,0,0.25,,,,,2018-07-11,2018-07-11T15:00:00+08:00,0.00292821807725,2018-07-13,2018-07-13T15:00:00+08:00,0.00725647149636,,0,0.75,2018-07-20,2018-07-20T15:00:00+08:00,0.0608334365503
2018-07-06,ALL_A,NON_ST,2018-07-06T15:00:00+08:00,2018-07-06T15:00:00+08:00,0.000153642928418,,0,1,-0.0190253937824,0.0680142651436,0.1330472103,,0,1,0.00326998557147,,0,0.25,,,,,2018-07-11,2018-07-11T15:00:00+08:00,0.00244830575405,2018-07-13,2018-07-13T15:00:00+08:00,0.00654018727104,,0,0.75,2018-07-20,2018-07-20T15:00:00+08:00,0.0604295854818
2018-07-06,CHINEXT_BOARD,ALL_STATUS,2018-07-06T15:00:00+08:00,2018-07-06T15:00:00+08:00,-0.0286067636814,,-0.0282029312639,0.25,-0.0215963127911,-0.00588564758281,0.125,,0.000395987328406,0.75,0.00398477858698,,0.000962474390705,1,,,,,2018-07-11,2018-07-11T15:00:00+08:00,0.00224118110597,2018-07-13,2018-07-13T15:00:00+08:00,-0.0117891887452,,-0.0190456602415,0.25,2018-07-20,2018-07-20T15:00:00+08:00,0.00973092614937
2018-07-06,CHINEXT_BOARD,NON_ST,2018-07-06T15:00:00+08:00,2018-07-06T15:00:00+08:00,-0.0286067636814,,-0.0287604066098,0.25,-0.0215963127911,-0.00588564758281,0.125,,-0.00804721030043,0.5,0.00398477858698,,0.000714793015508,1,,,,,2018-07-11,2018-07-11T15:00:00+08:00,0.00224118110597,2018-07-13,2018-07-13T15:00:00+08:00,-0.0117891887452,,-0.0183293760162,0.25,2018-07-20,2018-07-20T15:00:00+08:00,0.00973092614937
2018-07-06,SH_A,ALL_STATUS,2018-07-06T15:00:00+08:00,2018-07-06T15:00:00+08:00,-0.00136732936243,,-0.000963496944963,0.75,-0.0199355331933,0.0707997622227,0.137662337662,,0.0130583249907,1,0.0030599834966,,3.76793003234e-05,0.5,,,,,2018-07-11,2018-07-11T15:00:00+08:00,0.00561342538934,2018-07-13,2018-07-13T15:00:00+08:00,0.0160494482371,,0.0087929767407,1,2018-07-20,2018-07-20T15:00:00+08:00,0.0851167962571
2018-07-06,SH_A,NON_ST,2018-07-06T15:00:00+08:00,2018-07-06T15:00:00+08:00,9.01794408803e-05,,-6.34634875378e-05,0.75,-0.0198785639709,0.0698200122804,0.132978723404,,-6.84868961739e-05,0.75,0.00328060848475,,1.06229132795e-05,0.5,,,,,2018-07-11,2018-07-11T15:00:00+08:00,0.0046035141775,2018-07-13,2018-07-13T15:00:00+08:00,0.0152697861702,,0.00872959889916,1,2018-07-20,2018-07-20T15:00:00+08:00,0.0856550003564
2018-07-06,SZ_A,ALL_STATUS,2018-07-06T15:00:00+08:00,2018-07-06T15:00:00+08:00,-0.00355366650353,,-0.00314983408606,0.5,-0.0180671528656,0.0575105337073,0.0941385435169,,-0.0304654691547,0.25,0.0033282014965,,0.000305897300228,0.75,,,,,2018-07-11,2018-07-11T15:00:00+08:00,0.00253495276829,2018-07-13,2018-07-13T15:00:00+08:00,0.000827838574696,,-0.00642863292166,0.5,2018-07-20,2018-07-20T15:00:00+08:00,0.0371452946376
2018-07-06,SZ_A,NON_ST,2018-07-06T15:00:00+08:00,2018-07-06T15:00:00+08:00,-0.00243049881552,,-0.00258414174394,0.5,-0.01742079096,0.0585058396713,0.111510791367,,-0.0215364189335,0.25,0.00343244804217,,0.000162462470695,0.75,,,,,2018-07-11,2018-07-11T15:00:00+08:00,0.00296962306833,2018-07-13,2018-07-13T15:00:00+08:00,0.00140830372154,,-0.00513188354949,0.5,2018-07-20,2018-07-20T15:00:00+08:00,0.0377780536894
2018-07-09,ALL_A,ALL_STATUS,2018-07-09T15:00:00+08:00,2018-07-09T15:00:00+08:00,-0.00848165291159,,0,0.75,-0.00219729811403,0.0624430906756,0.0221285563751,,0,0.5,0.00296198758848,,0,0.75,,,,,2018-07-12,2018-07-12T15:00:00+08:00,0.0180110663599,2018-07-16,2018-07-16T15:00:00+08:00,0.0309235950772,,0,0.75,2018-07-23,2018-07-23T15:00:00+08:00,0.0467362658978
2018-07-09,ALL_A,NON_ST,2018-07-09T15:00:00+08:00,2018-07-09T15:00:00+08:00,-0.00841261250259,,0,0.75,-0.00173746156923,0.0622097905865,0.0257234726688,,0,0.5,0.00317516414348,,0,0.75,,,,,2018-07-12,2018-07-12T15:00:00+08:00,0.0179731314317,2018-07-16,2018-07-16T15:00:00+08:00,0.0299258757674,,0,0.75,2018-07-23,2018-07-23T15:00:00+08:00,0.0464325867005
2018-07-09,CHINEXT_BOARD,ALL_STATUS,2018-07-09T15:00:00+08:00,2018-07-09T15:00:00+08:00,-0.0242697803546,,-0.0157881274431,0.25,-0.00928395775063,1.38850227263e-05,0.09,,0.0678714436249,1,0.00271078773428,,-0.000251199854196,0.5,,,,,2018-07-12,2018-07-12T15:00:00+08:00,0.00697506772437,2018-07-16,2018-07-16T15:00:00+08:00,0.00317277097075,,-0.0277508241065,0.25,2018-07-23,2018-07-23T15:00:00+08:00,-0.00339415901919
2018-07-09,CHINEXT_BOARD,NON_ST,2018-07-09T15:00:00+08:00,2018-07-09T15:00:00+08:00,-0.0242697803546,,-0.0158571678521,0.25,-0.00928395775063,1.38850227263e-05,0.09,,0.0642765273312,1,0.00271078773428,,-0.000464376409198,0.5,,,,,2018-07-12,2018-07-12T15:00:00+08:00,0.00697506772437,2018-07-16,2018-07-16T15:00:00+08:00,0.00317277097075,,-0.0267531047966,0.25,2018-07-23,2018-07-23T15:00:00+08:00,-0.00339415901919
2018-07-09,SH_A,ALL_STATUS,2018-07-09T15:00:00+08:00,2018-07-09T15:00:00+08:00,-0.00761910369851,,0.000862549213079,1,-0.00417178543422,0.0640382710025,-0.0337662337662,,-0.0558947901414,0.25,0.00212468468581,,-0.000837302902668,0.25,,,,,2018-07-12,2018-07-12T15:00:00+08:00,0.0223355834814,2018-07-16,2018-07-16T15:00:00+08:00,0.0464302134444,,0.0155066183672,1,2018-07-23,2018-07-23T15:00:00+08:00,0.0690630294592
2018-07-09,SH_A,NON_ST,2018-07-09T15:00:00+08:00,2018-07-09T15:00:00+08:00,-0.00764812098511,,0.000764491517487,1,-0.00397257386649,0.0625155398068,-0.026525198939,,-0.0522486716078,0.25,0.00238103977525,,-0.000794124368225,0.25,,,,,2018-07-12,2018-07-12T15:00:00+08:00,0.0225173704864,2018-07-16,2018-07-16T15:00:00+08:00,0.0458908421799,,0.0159649664125,1,2018-07-23,2018-07-23T15:00:00+08:00,0.0701355439112
2018-07-09,SZ_A,ALL_STATUS,2018-07-09T15:00:00+08:00,2018-07-09T15:00:00+08:00,-0.0106273096248,,-0.00214565671326,0.5,-0.00151381133121,0.054445051283,0.0514184397163,,0.0292898833412,0.75,0.00343288284198,,0.000470895253509,1,,,,,2018-07-12,2018-07-12T15:00:00+08:00,0.0147434223672,2018-07-16,2018-07-16T15:00:00+08:00,0.0181748228971,,-0.0127487721802,0.5,2018-07-23,2018-07-23T15:00:00+08:00,0.0244897049954
2018-07-09,SZ_A,NON_ST,2018-07-09T15:00:00+08:00,2018-07-09T15:00:00+08:00,-0.00987105989461,,-0.00145844739202,0.5,-0.000233222304037,0.0555419034039,0.0520646319569,,0.0263411592881,0.75,0.00344480067587,,0.000269636532388,1,,,,,2018-07-12,2018-07-12T15:00:00+08:00,0.0155741468913,2018-07-16,2018-07-16T15:00:00+08:00,0.0184913558017,,-0.0114345199656,0.5,2018-07-23,2018-07-23T15:00:00+08:00,0.0251724790714
2018-07-10,ALL_A,ALL_STATUS,2018-07-10T15:00:00+08:00,2018-07-10T15:00:00+08:00,-0.0147824843094,,0,0.5,0.019560569867,0.0430567663074,0.125395152792,,0,0.5,0.00437730327587,,0,0.25,0.0197127447452,,0,0.75,2018-07-13,2018-07-13T15:00:00+08:00,0.00294853862253,2018-07-17,2018-07-17T15:00:00+08:00,0.0531585309813,,0,0.75,2018-07-24,2018-07-24T15:00:00+08:00,0.0222455493369
2018-07-10,ALL_A,NON_ST,2018-07-10T15:00:00+08:00,2018-07-10T15:00:00+08:00,-0.0149831480708,,0,0.5,0.0198095773075,0.042687377995,0.127545551983,,0,0.5,0.00447887709253,,0,0.25,0.0204565972008,,0,1,2018-07-13,2018-07-13T15:00:00+08:00,0.0024979415594,2018-07-17,2018-07-17T15:00:00+08:00,0.0542058356275,,0,0.75,2018-07-24,2018-07-24T15:00:00+08:00,0.0222588844518
2018-07-10,CHINEXT_BOARD,ALL_STATUS,2018-07-10T15:00:00+08:00,2018-07-10T15:00:00+08:00,-0.0205612833706,,-0.00577879906117,0.25,0.0135173219575,-0.00203605948593,0.17,,0.0446048472076,0.75,0.00570950329174,,0.00133220001587,1,0.0147754804955,,-0.00493726424977,0.25,2018-07-13,2018-07-13T15:00:00+08:00,-0.0128242181657,2018-07-17,2018-07-17T15:00:00+08:00,0.0198085837307,,-0.0333499472506,0.25,2018-07-24,2018-07-24T15:00:00+08:00,-0.00430754328752
2018-07-10,CHINEXT_BOARD,NON_ST,2018-07-10T15:00:00+08:00,2018-07-10T15:00:00+08:00,-0.0205612833706,,-0.0055781352998,0.25,0.0135173219575,-0.00203605948593,0.17,,0.0424544480171,0.75,0.00570950329174,,0.00123062619921,1,0.0147754804955,,-0.00568111670533,0.25,2018-07-13,2018-07-13T15:00:00+08:00,-0.0128242181657,2018-07-17,2018-07-17T15:00:00+08:00,0.0198085837307,,-0.0343972518968,0.25,2018-07-24,2018-07-24T15:00:00+08:00,-0.00430754328752
2018-07-10,SH_A,ALL_STATUS,2018-07-10T15:00:00+08:00,2018-07-10T15:00:00+08:00,-0.0125889788903,,0.00219350541907,1,0.0233586638938,0.0435082899826,0.181818181818,,0.0564230290258,1,0.00440095787358,,2.3654597706e-05,0.5,0.017820118762,,-0.00189262598327,0.5,2018-07-13,2018-07-13T15:00:00+08:00,0.00870289393409,2018-07-17,2018-07-17T15:00:00+08:00,0.0713921132888,,0.0182335823075,1,2018-07-24,2018-07-24T15:00:00+08:00,0.0399212342243
2018-07-10,SH_A,NON_ST,2018-07-10T15:00:00+08:00,2018-07-10T15:00:00+08:00,-0.0126118276964,,0.00237132037437,1,0.023786532718,0.0425329609993,0.185676392573,,0.0581308405901,1,0.00449363318547,,1.47560929414e-05,0.5,0.0181326847216,,-0.0023239124792,0.5,2018-07-13,2018-07-13T15:00:00+08:00,0.00800304989573,2018-07-17,2018-07-17T15:00:00+08:00,0.0737572138157,,0.0195513781882,1,2018-07-24,2018-07-24T15:00:00+08:00,0.0410586699761
2018-07-10,SZ_A,ALL_STATUS,2018-07-10T15:00:00+08:00,2018-07-10T15:00:00+08:00,-0.0140018079263,,0.000780676383119,0.75,0.0165255225711,0.0389740209187,0.11170212766,,-0.0136930251328,0.25,0.00446673443844,,8.94311625648e-05,0.75,0.0208349723691,,0.0011222276239,1,2018-07-13,2018-07-13T15:00:00+08:00,-0.0032375063646,2018-07-17,2018-07-17T15:00:00+08:00,0.0346375372961,,-0.0185209936851,0.5,2018-07-24,2018-07-24T15:00:00+08:00,0.00490338608252
2018-07-10,SZ_A,NON_ST,2018-07-10T15:00:00+08:00,2018-07-10T15:00:00+08:00,-0.0131508757137,,0.00183227235707,0.75,0.0179062781448,0.0403357319434,0.114901256732,,-0.0126442952504,0.25,0.00461589557386,,0.000137018481333,0.75,0.0199630184264,,-0.000493578774369,0.75,2018-07-13,2018-07-13T15:00:00+08:00,-0.00286161152477,2018-07-17,2018-07-17T15:00:00+08:00,0.0354145352271,,-0.0187913004003,0.5,2018-07-24,2018-07-24T15:00:00+08:00,0.00563099330602
2018-07-11,ALL_A,ALL_STATUS,2018-07-11T15:00:00+08:00,2018-07-11T15:00:00+08:00,0.00407684980566,,0,0.75,0.00292821807725,0.0276424530193,-0.013698630137,,0,0.75,0.00328155448058,,0,0.75,0.0278964731747,,0,0.75,2018-07-16,2018-07-16T15:00:00+08:00,0.0246494471575,2018-07-18,2018-07-18T15:00:00+08:00,0.0515178564394,,0,0.75,2018-07-25,2018-07-25T15:00:00+08:00,0.0121618426691
2018-07-11,ALL_A,NON_ST,2018-07-11T15:00:00+08:00,2018-07-11T15:00:00+08:00,0.00410154902355,,0,0.75,0.00244830575405,0.0280236301496,-0.0139335476956,,0,0.75,0.00341696489776,,0,0.75,0.0284443316882,,0,0.75,2018-07-16,2018-07-16T15:00:00+08:00,0.0240868651746,2018-07-18,2018-07-18T15:00:00+08:00,0.0514326289237,,0,0.75,2018-07-25,2018-07-25T15:00:00+08:00,0.0128196023907
2018-07-11,CHINEXT_BOARD,ALL_STATUS,2018-07-11T15:00:00+08:00,2018-07-11T15:00:00+08:00,-0.00373035025855,,-0.00780720006422,0.25,0.00224118110597,-0.0114142892442,-0.07,,-0.056301369863,0.25,0.00383248696585,,0.000550932485268,1,0.0224063625792,,-0.00549011059544,0.25,2018-07-16,2018-07-16T15:00:00+08:00,-0.00238083652133,2018-07-18,2018-07-18T15:00:00+08:00,0.0126510708636,,-0.0388667855757,0.25,2018-07-25,2018-07-25T15:00:00+08:00,-0.0217890890846
2018-07-11,CHINEXT_BOARD,NON_ST,2018-07-11T15:00:00+08:00,2018-07-11T15:00:00+08:00,-0.00373035025855,,-0.00783189928211,0.25,0.00224118110597,-0.0114142892442,-0.07,,-0.0560664523044,0.25,0.00383248696585,,0.000415522068093,1,0.0224063625792,,-0.00603796910891,0.25,2018-07-16,2018-07-16T15:00:00+08:00,-0.00238083652133,2018-07-18,2018-07-18T15:00:00+08:00,0.0126510708636,,-0.03878155806,0.25,2018-07-25,2018-07-25T15:00:00+08:00,-0.0217890890846
