trade_date,market_view,denominator,decision_at,available_at,size_positive_participation_small30_large30,size_positive_participation_small30_large30__pit_3y_pct,size_positive_participation_small30_large30__relative_to_all,size_positive_participation_small30_large30__relative_view_rank_pct,size_leadership_transition5,size_leadership_transition5__pit_3y_pct,size_leadership_transition5__relative_to_all,size_leadership_transition5__relative_view_rank_pct,size_positive_participation_small20_large20,size_positive_participation_small40_large40,size_bucket_return_std5,size_bucket_return_std5__pit_3y_pct,size_bucket_return_std5__relative_to_all,size_bucket_return_std5__relative_view_rank_pct,median_signed_limit_utilization,median_signed_limit_utilization_pit_3y_pct,median_signed_limit_utilization_relative_to_all,median_signed_limit_utilization_relative_view_rank_pct,future_trade_date_h5,response_available_at_h5,future_h5__size_leadership_transition5,future_h5__size_leadership_transition5__pit_3y_pct,future_h5__size_leadership_transition5__relative_to_all,future_h5__size_leadership_transition5__relative_view_rank_pct
2018-07-05,SZ_A,ALL_STATUS,2018-07-05T15:00:00+08:00,2018-07-05T15:00:00+08:00,0.0017793594306,,0.0524657374665,1,-0.0278943610417,,-0.0048158351244,0.5,-0.008,-0.00801068090788,0.00132754282795,,-0.00145888759313,0.25,-0.281328517588,,-0.00589225612683,0.25,2018-07-12,2018-07-12T15:00:00+08:00,0.024313977606,,-0.00560379590466,0.5
2018-07-05,SZ_A,NON_ST,2018-07-05T15:00:00+08:00,2018-07-05T15:00:00+08:00,0.0018018018018,,0.0533039477245,1,-0.0278755332463,,-0.0047503114931,0.5,-0.00810810810811,-0.00810810810811,0.00131591754467,,-0.0015018635023,0.25,-0.28,,-0.00727272727273,0.25,2018-07-12,2018-07-12T15:00:00+08:00,0.0263961369027,,-0.00395362128617,0.5
2018-07-06,ALL_A,ALL_STATUS,2018-07-06T15:00:00+08:00,2018-07-06T15:00:00+08:00,0.124604012672,,0,0.5,-0.000403832417468,,0,1,0.129952456418,0.102137767221,0.00302230419627,,0,0.25,0.0504587155963,,0,0.5,2018-07-13,2018-07-13T15:00:00+08:00,0.00725647149636,,0,0.75
2018-07-06,ALL_A,NON_ST,2018-07-06T15:00:00+08:00,2018-07-06T15:00:00+08:00,0.1330472103,,0,1,0.000153642928418,,0,1,0.138486312399,0.11191626409,0.00326998557147,,0,0.25,0.0514705882353,,0,0.5,2018-07-13,2018-07-13T15:00:00+08:00,0.00654018727104,,0,0.75
2018-07-06,CHINEXT_BOARD,ALL_STATUS,2018-07-06T15:00:00+08:00,2018-07-06T15:00:00+08:00,0.125,,0.000395987328406,0.75,-0.0286067636814,,-0.0282029312639,0.25,0.157894736842,0.116104868914,0.00398477858698,,0.000962474390705,1,0.101385430633,,0.0509267150364,1,2018-07-13,2018-07-13T15:00:00+08:00,-0.0117891887452,,-0.0190456602415,0.25
2018-07-06,CHINEXT_BOARD,NON_ST,2018-07-06T15:00:00+08:00,2018-07-06T15:00:00+08:00,0.125,,-0.00804721030043,0.5,-0.0286067636814,,-0.0287604066098,0.25,0.157894736842,0.116104868914,0.00398477858698,,0.000714793015508,1,0.101385430633,,0.0499148423974,1,2018-07-13,2018-07-13T15:00:00+08:00,-0.0117891887452,,-0.0183293760162,0.25
2018-07-06,SH_A,ALL_STATUS,2018-07-06T15:00:00+08:00,2018-07-06T15:00:00+08:00,0.137662337662,,0.0130583249907,1,-0.00136732936243,,-0.000963496944963,0.75,0.140625,0.115009746589,0.0030599834966,,3.76793003234e-05,0.5,0.0357142857143,,-0.014744429882,0.25,2018-07-13,2018-07-13T15:00:00+08:00,0.0160494482371,,0.0087929767407,1
2018-07-06,SH_A,NON_ST,2018-07-06T15:00:00+08:00,2018-07-06T15:00:00+08:00,0.132978723404,,-6.84868961739e-05,0.75,9.01794408803e-05,,-6.34634875378e-05,0.75,0.151394422311,0.119760479042,0.00328060848475,,1.06229132795e-05,0.5,0.0335205992509,,-0.0179499889844,0.25,2018-07-13,2018-07-13T15:00:00+08:00,0.0152697861702,,0.00872959889916,1
2018-07-06,SZ_A,ALL_STATUS,2018-07-06T15:00:00+08:00,2018-07-06T15:00:00+08:00,0.0941385435169,,-0.0304654691547,0.25,-0.00355366650353,,-0.00314983408606,0.5,0.125333333333,0.0906666666667,0.0033282014965,,0.000305897300228,0.75,0.0645161290323,,0.0140574134359,0.75,2018-07-13,2018-07-13T15:00:00+08:00,0.000827838574696,,-0.00642863292166,0.5
2018-07-06,SZ_A,NON_ST,2018-07-06T15:00:00+08:00,2018-07-06T15:00:00+08:00,0.111510791367,,-0.0215364189335,0.25,-0.00243049881552,,-0.00258414174394,0.5,0.135135135135,0.0998650472335,0.00343244804217,,0.000162462470695,0.75,0.0654205607477,,0.0139499725124,0.75,2018-07-13,2018-07-13T15:00:00+08:00,0.00140830372154,,-0.00513188354949,0.5
2018-07-09,ALL_A,ALL_STATUS,2018-07-09T15:00:00+08:00,2018-07-09T15:00:00+08:00,0.0221285563751,,0,0.5,-0.00848165291159,,0,0.75,0.0173775671406,0.0173913043478,0.00296198758848,,0,0.75,0.205882352941,,0,0.5,2018-07-16,2018-07-16T15:00:00+08:00,0.0309235950772,,0,0.75
2018-07-09,ALL_A,NON_ST,2018-07-09T15:00:00+08:00,2018-07-09T15:00:00+08:00,0.0257234726688,,0,0.5,-0.00841261250259,,0,0.75,0.0225080385852,0.0184887459807,0.00317516414348,,0,0.75,0.205074562815,,0,0.5,2018-07-16,2018-07-16T15:00:00+08:00,0.0299258757674,,0,0.75
2018-07-09,CHINEXT_BOARD,ALL_STATUS,2018-07-09T15:00:00+08:00,2018-07-09T15:00:00+08:00,0.09,,0.0678714436249,1,-0.0242697803546,,-0.0157881274431,0.25,0.0746268656716,0.0861423220974,0.00271078773428,,-0.000251199854196,0.5,0.244791666667,,0.0389093137255,1,2018-07-16,2018-07-16T15:00:00+08:00,0.00317277097075,,-0.0277508241065,0.25
2018-07-09,CHINEXT_BOARD,NON_ST,2018-07-09T15:00:00+08:00,2018-07-09T15:00:00+08:00,0.09,,0.0642765273312,1,-0.0242697803546,,-0.0158571678521,0.25,0.0746268656716,0.0861423220974,0.00271078773428,,-0.000464376409198,0.5,0.244791666667,,0.0397171038515,1,2018-07-16,2018-07-16T15:00:00+08:00,0.00317277097075,,-0.0267531047966,0.25
2018-07-09,SH_A,ALL_STATUS,2018-07-09T15:00:00+08:00,2018-07-09T15:00:00+08:00,-0.0337662337662,,-0.0558947901414,0.25,-0.00761910369851,,0.000862549213079,1,-0.0350194552529,-0.0233463035019,0.00212468468581,,-0.000837302902668,0.25,0.197259032379,,-0.00862332056213,0.25,2018-07-16,2018-07-16T15:00:00+08:00,0.0464302134444,,0.0155066183672,1
2018-07-09,SH_A,NON_ST,2018-07-09T15:00:00+08:00,2018-07-09T15:00:00+08:00,-0.026525198939,,-0.0522486716078,0.25,-0.00764812098511,,0.000764491517487,1,-0.0239043824701,-0.0278884462151,0.00238103977525,,-0.000794124368225,0.25,0.194444444444,,-0.0106301183707,0.25,2018-07-16,2018-07-16T15:00:00+08:00,0.0458908421799,,0.0159649664125,1
2018-07-09,SZ_A,ALL_STATUS,2018-07-09T15:00:00+08:00,2018-07-09T15:00:00+08:00,0.0514184397163,,0.0292898833412,0.75,-0.0106273096248,,-0.00214565671326,0.5,0.061170212766,0.0558510638298,0.00343288284198,,0.000470895253509,1,0.211538461538,,0.00565610859728,0.75,2018-07-16,2018-07-16T15:00:00+08:00,0.0181748228971,,-0.0127487721802,0.5
2018-07-09,SZ_A,NON_ST,2018-07-09T15:00:00+08:00,2018-07-09T15:00:00+08:00,0.0520646319569,,0.0263411592881,0.75,-0.00987105989461,,-0.00145844739202,0.5,0.0592991913747,0.0566037735849,0.00344480067587,,0.000269636532388,1,0.211382113821,,0.00630755100599,0.75,2018-07-16,2018-07-16T15:00:00+08:00,0.0184913558017,,-0.0114345199656,0.5
2018-07-10,ALL_A,ALL_STATUS,2018-07-10T15:00:00+08:00,2018-07-10T15:00:00+08:00,0.125395152792,,0,0.5,-0.0147824843094,,0,0.5,0.183254344392,0.0909090909091,0.00437730327587,,0,0.25,0.0576923076923,,0,0.5,2018-07-17,2018-07-17T15:00:00+08:00,0.0531585309813,,0,0.75
2018-07-10,ALL_A,NON_ST,2018-07-10T15:00:00+08:00,2018-07-10T15:00:00+08:00,0.127545551983,,0,0.5,-0.0149831480708,,0,0.5,0.181672025723,0.0948553054662,0.00447887709253,,0,0.25,0.0575539568345,,0,0.5,2018-07-17,2018-07-17T15:00:00+08:00,0.0542058356275,,0,0.75
2018-07-10,CHINEXT_BOARD,ALL_STATUS,2018-07-10T15:00:00+08:00,2018-07-10T15:00:00+08:00,0.17,,0.0446048472076,0.75,-0.0205612833706,,-0.00577879906117,0.25,0.15671641791,0.153558052434,0.00570950329174,,0.00133220001587,1,0.0730303030303,,0.015337995338,1,2018-07-17,2018-07-17T15:00:00+08:00,0.0198085837307,,-0.0333499472506,0.25
2018-07-10,CHINEXT_BOARD,NON_ST,2018-07-10T15:00:00+08:00,2018-07-10T15:00:00+08:00,0.17,,0.0424544480171,0.75,-0.0205612833706,,-0.0055781352998,0.25,0.15671641791,0.153558052434,0.00570950329174,,0.00123062619921,1,0.0730303030303,,0.0154763461958,1,2018-07-17,2018-07-17T15:00:00+08:00,0.0198085837307,,-0.0343972518968,0.25
2018-07-10,SH_A,ALL_STATUS,2018-07-10T15:00:00+08:00,2018-07-10T15:00:00+08:00,0.181818181818,,0.0564230290258,1,-0.0125889788903,,0.00219350541907,1,0.190661478599,0.130350194553,0.00440095787358,,2.3654597706e-05,0.5,0.05,,-0.00769230769231,0.25,2018-07-17,2018-07-17T15:00:00+08:00,0.0713921132888,,0.0182335823075,1
2018-07-10,SH_A,NON_ST,2018-07-10T15:00:00+08:00,2018-07-10T15:00:00+08:00,0.185676392573,,0.0581308405901,1,-0.0126118276964,,0.00237132037437,1,0.191235059761,0.135458167331,0.00449363318547,,1.47560929414e-05,0.5,0.0497512437811,,-0.00780271305344,0.25,2018-07-17,2018-07-17T15:00:00+08:00,0.0737572138157,,0.0195513781882,1
2018-07-10,SZ_A,ALL_STATUS,2018-07-10T15:00:00+08:00,2018-07-10T15:00:00+08:00,0.11170212766,,-0.0136930251328,0.25,-0.0140018079263,,0.000780676383119,0.75,0.156914893617,0.0851063829787,0.00446673443844,,8.94311625648e-05,0.75,0.0618556701031,,0.00416336241079,0.75,2018-07-17,2018-07-17T15:00:00+08:00,0.0346375372961,,-0.0185209936851,0.5
2018-07-10,SZ_A,NON_ST,2018-07-10T15:00:00+08:00,2018-07-10T15:00:00+08:00,0.114901256732,,-0.0126442952504,0.25,-0.0131508757137,,0.00183227235707,0.75,0.159029649596,0.0916442048518,0.00461589557386,,0.000137018481333,0.75,0.0617920325824,,0.00423807574788,0.75,2018-07-17,2018-07-17T15:00:00+08:00,0.0354145352271,,-0.0187913004003,0.5
2018-07-11,ALL_A,ALL_STATUS,2018-07-11T15:00:00+08:00,2018-07-11T15:00:00+08:00,-0.013698630137,,0,0.75,0.00407684980566,,0,0.75,-0.0315955766193,-0.00395256916996,0.00328155448058,,0,0.75,-0.276690729483,,0,0.75,2018-07-18,2018-07-18T15:00:00+08:00,0.0515178564394,,0,0.75
2018-07-11,ALL_A,NON_ST,2018-07-11T15:00:00+08:00,2018-07-11T15:00:00+08:00,-0.0139335476956,,0,0.75,0.00410154902355,,0,0.75,-0.0369774919614,-0.0048231511254,0.00341696489776,,0,0.75,-0.275532377227,,0,0.75,2018-07-18,2018-07-18T15:00:00+08:00,0.0514326289237,,0,0.75
2018-07-11,CHINEXT_BOARD,ALL_STATUS,2018-07-11T15:00:00+08:00,2018-07-11T15:00:00+08:00,-0.07,,-0.056301369863,0.25,-0.00373035025855,,-0.00780720006422,0.25,-0.157894736842,-0.0751879699248,0.00383248696585,,0.000550932485268,1,-0.316574539596,,-0.0398838101128,0.25,2018-07-18,2018-07-18T15:00:00+08:00,0.0126510708636,,-0.0388667855757,0.25
2018-07-11,CHINEXT_BOARD,NON_ST,2018-07-11T15:00:00+08:00,2018-07-11T15:00:00+08:00,-0.07,,-0.0560664523044,0.25,-0.00373035025855,,-0.00783189928211,0.25,-0.157894736842,-0.0751879699248,0.00383248696585,,0.000415522068093,1,-0.316574539596,,-0.0410421623688,0.25,2018-07-18,2018-07-18T15:00:00+08:00,0.0126510708636,,-0.03878155806,0.25
2018-07-11,SH_A,ALL_STATUS,2018-07-11T15:00:00+08:00,2018-07-11T15:00:00+08:00,0.0103626943005,,0.0240613244375,1,0.00441447152481,,0.000337621719147,1,0,0.00778210116732,0.00313262930722,,-0.000148925173358,0.25,-0.263779527559,,0.0129112019242,1,2018-07-18,2018-07-18T15:00:00+08:00,0.0735972049327,,0.0220793484933,1
2018-07-11,SH_A,NON_ST,2018-07-11T15:00:00+08:00,2018-07-11T15:00:00+08:00,0.0026525198939,,0.0165860675895,1,0.00386833467697,,-0.000233214346582,0.5,0.00398406374502,0.00199203187251,0.00310930154557,,-0.000307663352191,0.25,-0.261721611722,,0.0138107655057,1,2018-07-18,2018-07-18T15:00:00+08:00,0.0749822987708,,0.0235496698472,1
2018-07-11,SZ_A,ALL_STATUS,2018-07-11T15:00:00+08:00,2018-07-11T15:00:00+08:00,-0.0230905861456,,-0.00939195600866,0.5,0.00391076383013,,-0.000166085975532,0.5,-0.0505319148936,-0.00798934753662,0.00321938870124,,-6.21657793426e-05,0.5,-0.281690140845,,-0.00499941136179,0.5,2018-07-18,2018-07-18T15:00:00+08:00,0.0301551543875,,-0.0213627020519,0.5
2018-07-11,SZ_A,NON_ST,2018-07-11T15:00:00+08:00,2018-07-11T15:00:00+08:00,-0.0233393177738,,-0.00940577007818,0.5,0.00555077365146,,0.0014492246279,1,-0.0512129380054,-0.00673854447439,0.00326505395159,,-0.00015191094617,0.5,-0.280701754386,,-0.00516937715867,0.5,2018-07-18,2018-07-18T15:00:00+08:00,0.0297350701296,,-0.021697558794,0.5
2018-07-12,ALL_A,ALL_STATUS,2018-07-12T15:00:00+08:00,2018-07-12T15:00:00+08:00,-0.00842105263158,,0,1,0.0299177735106,,0,0.75,-0.00947867298578,-0.0102685624013,0.00121913121275,,0,0.25,0.255555555556,,0,0.5,2018-07-19,2018-07-19T15:00:00+08:00,0.0510221251677,,0,0.75
2018-07-12,ALL_A,NON_ST,2018-07-12T15:00:00+08:00,2018-07-12T15:00:00+08:00,-0.00642398286938,,0,0.75,0.0303497581888,,0,0.75,-0.00481540930979,-0.00642570281124,0.00137110475856,,0,0.25,0.254237288136,,0,0.5,2018-07-19,2018-07-19T15:00:00+08:00,0.0511136565904,,0,0.75
2018-07-12,CHINEXT_BOARD,ALL_STATUS,2018-07-12T15:00:00+08:00,2018-07-12T15:00:00+08:00,-0.025,,-0.0165789473684,0.25,0.0161449338752,,-0.0137728396354,0.25,-0.00751879699248,-0.0187969924812,0.00231985013429,,0.00110071892155,0.75,0.298376538361,,0.0428209828053,1,2018-07-19,2018-07-19T15:00:00+08:00,0.0164319379269,,-0.0345901872408,0.25
2018-07-12,CHINEXT_BOARD,NON_ST,2018-07-12T15:00:00+08:00,2018-07-12T15:00:00+08:00,-0.025,,-0.0185760171306,0.25,0.0161449338752,,-0.0142048243136,0.25,-0.00751879699248,-0.0187969924812,0.00231985013429,,0.000948745375735,0.75,0.298376538361,,0.0441392502252,1,2018-07-19,2018-07-19T15:00:00+08:00,0.0164319379269,,-0.0346817186635,0.25
2018-07-12,SH_A,ALL_STATUS,2018-07-12T15:00:00+08:00,2018-07-12T15:00:00+08:00,-0.020725388601,,-0.0123043359695,0.5,0.0353748615025,,0.00545708799189,1,-0.00778210116732,-0.0135922330097,0.00243639772284,,0.00121726651009,1,0.238968202466,,-0.0165873530896,0.25,2018-07-19,2018-07-19T15:00:00+08:00,0.0745810805298,,0.0235589553621,1
2018-07-12,SH_A,NON_ST,2018-07-12T15:00:00+08:00,2018-07-12T15:00:00+08:00,-0.0159151193634,,-0.00949113649402,0.5,0.035799772564,,0.00545001437516,1,0,-0.0159045725646,0.0026855772531,,0.00131447249454,1,0.237804878049,,-0.0164324100868,0.25,2018-07-19,2018-07-19T15:00:00+08:00,0.0752411525408,,0.0241274959503,1
2018-07-12,SZ_A,ALL_STATUS,2018-07-12T15:00:00+08:00,2018-07-12T15:00:00+08:00,-0.0088809946714,,-0.000459942039824,0.75,0.024313977606,,-0.00560379590466,0.5,-0.00797872340426,-0.00932090545939,0.00143977467473,,0.00022064346198,0.5,0.266666666667,,0.0111111111111,0.75,2018-07-19,2018-07-19T15:00:00+08:00,0.0281256418651,,-0.0228964833026,0.5
2018-07-12,SZ_A,NON_ST,2018-07-12T15:00:00+08:00,2018-07-12T15:00:00+08:00,-0.00359066427289,,0.00283331859649,1,0.0263961369027,,-0.00395362128617,0.5,-0.00539083557951,-0.00404312668464,0.00158777039109,,0.000216665632534,0.5,0.266121048116,,0.01188375998,0.75,2018-07-19,2018-07-19T15:00:00+08:00,0.0275942074547,,-0.0235194491358,0.5
2018-07-13,ALL_A,ALL_STATUS,2018-07-13T15:00:00+08:00,2018-07-13T15:00:00+08:00,-0.0483701366982,,0,0.75,0.00725647149636,,0,0.75,-0.0930599369085,-0.0354889589905,0.00223326157489,,0,0.5,0.0102214650767,,0,0.75,2018-07-20,2018-07-20T15:00:00+08:00,0.0535769650539,,0,0.75
2018-07-13,ALL_A,NON_ST,2018-07-13T15:00:00+08:00,2018-07-13T15:00:00+08:00,-0.0588235294118,,0,0.75,0.00654018727104,,0,0.75,-0.0979133226324,-0.0393258426966,0.00221116507819,,0,0.5,0.01,,0,0.75,2018-07-20,2018-07-20T15:00:00+08:00,0.0538893982108,,0,0.75
2018-07-13,CHINEXT_BOARD,ALL_STATUS,2018-07-13T15:00:00+08:00,2018-07-13T15:00:00+08:00,-0.155,,-0.106629863302,0.25,-0.0117891887452,,-0.0190456602415,0.25,-0.142857142857,-0.139097744361,0.00380796213337,,0.00157470055847,1,-0.0178118393235,,-0.0280333044001,0.25,2018-07-20,2018-07-20T15:00:00+08:00,0.0215201148946,,-0.0320568501593,0.25
2018-07-13,CHINEXT_BOARD,NON_ST,2018-07-13T15:00:00+08:00,2018-07-13T15:00:00+08:00,-0.155,,-0.0961764705882,0.25,-0.0117891887452,,-0.0183293760162,0.25,-0.142857142857,-0.139097744361,0.00380796213337,,0.00159679705518,1,-0.0178118393235,,-0.0278118393235,0.25,2018-07-20,2018-07-20T15:00:00+08:00,0.0215201148946,,-0.0323692833162,0.25
