trade_date,market_view,denominator,eligible_count,industry_mapped_count,industry_mapping_coverage,included_industry_count,residual_count,common_industry_count_lag5,industry_label_union_lag5,view_valid,industry_valid,within_view_observation,decision_at,available_at,snapshot_id,industry_positive_participation_median,industry_positive_participation_mean,industry_positive_participation_majority,industry_return_depth_median_of_medians,industry_return_depth_mean_of_medians,industry_return_depth_median_of_means,industry_return_dispersion_iqr,industry_return_dispersion_p90_p10,industry_return_dispersion_mad,industry_market_rs_depth_median,industry_market_rs_depth_mean,industry_market_rs_depth_p60,industry_leadership_positive_mass_top3,industry_leadership_positive_mass_top5,industry_leadership_positive_mass_top10,winner_industry_entropy_top10,winner_industry_entropy_top5,winner_industry_entropy_top20,industry_leadership_jaccard_top5_lag5,industry_leadership_jaccard_top3_lag5,industry_leadership_jaccard_top10_lag5,industry_rank_rotation_spearman_lag5,industry_rank_rotation_kendall_lag5,industry_rank_rotation_displacement_lag5,stock_industry_rs_dispersion_iqr,stock_industry_rs_dispersion_p90_p10,stock_industry_rs_dispersion_mad,stock_industry_rs_tail_balance_p90_p10,stock_industry_rs_tail_balance_p80_p20,stock_industry_rs_tail_balance_p95_p05,stock_industry_rs_positive_mass_top10,stock_industry_rs_positive_mass_top5,stock_industry_rs_positive_mass_top20,industry_positive_participation_median_pit_expanding_pct,industry_positive_participation_median_pit_3y_pct,industry_positive_participation_median_pit_3y_robust_z,industry_positive_participation_median_relative_to_all,industry_positive_participation_median_relative_view_rank_pct,industry_return_depth_median_of_medians_pit_expanding_pct,industry_return_depth_median_of_medians_pit_3y_pct,industry_return_depth_median_of_medians_pit_3y_robust_z,industry_return_depth_median_of_medians_relative_to_all,industry_return_depth_median_of_medians_relative_view_rank_pct,industry_return_dispersion_iqr_pit_expanding_pct,industry_return_dispersion_iqr_pit_3y_pct,industry_return_dispersion_iqr_pit_3y_robust_z,industry_return_dispersion_iqr_relative_to_all,industry_return_dispersion_iqr_relative_view_rank_pct,industry_market_rs_depth_median_pit_expanding_pct,industry_market_rs_depth_median_pit_3y_pct,industry_market_rs_depth_median_pit_3y_robust_z,industry_market_rs_depth_median_relative_to_all,industry_market_rs_depth_median_relative_view_rank_pct,industry_leadership_positive_mass_top3_pit_expanding_pct,industry_leadership_positive_mass_top3_pit_3y_pct,industry_leadership_positive_mass_top3_pit_3y_robust_z,industry_leadership_positive_mass_top3_relative_to_all,industry_leadership_positive_mass_top3_relative_view_rank_pct,winner_industry_entropy_top10_pit_expanding_pct,winner_industry_entropy_top10_pit_3y_pct,winner_industry_entropy_top10_pit_3y_robust_z,winner_industry_entropy_top10_relative_to_all,winner_industry_entropy_top10_relative_view_rank_pct,industry_leadership_jaccard_top5_lag5_pit_expanding_pct,industry_leadership_jaccard_top5_lag5_pit_3y_pct,industry_leadership_jaccard_top5_lag5_pit_3y_robust_z,industry_leadership_jaccard_top5_lag5_relative_to_all,industry_leadership_jaccard_top5_lag5_relative_view_rank_pct,industry_rank_rotation_spearman_lag5_pit_expanding_pct,industry_rank_rotation_spearman_lag5_pit_3y_pct,industry_rank_rotation_spearman_lag5_pit_3y_robust_z,industry_rank_rotation_spearman_lag5_relative_to_all,industry_rank_rotation_spearman_lag5_relative_view_rank_pct,stock_industry_rs_dispersion_iqr_pit_expanding_pct,stock_industry_rs_dispersion_iqr_pit_3y_pct,stock_industry_rs_dispersion_iqr_pit_3y_robust_z,stock_industry_rs_dispersion_iqr_relative_to_all,stock_industry_rs_dispersion_iqr_relative_view_rank_pct,stock_industry_rs_tail_balance_p90_p10_pit_expanding_pct,stock_industry_rs_tail_balance_p90_p10_pit_3y_pct,stock_industry_rs_tail_balance_p90_p10_pit_3y_robust_z,stock_industry_rs_tail_balance_p90_p10_relative_to_all,stock_industry_rs_tail_balance_p90_p10_relative_view_rank_pct,stock_industry_rs_positive_mass_top10_pit_expanding_pct,stock_industry_rs_positive_mass_top10_pit_3y_pct,stock_industry_rs_positive_mass_top10_pit_3y_robust_z,stock_industry_rs_positive_mass_top10_relative_to_all,stock_industry_rs_positive_mass_top10_relative_view_rank_pct
2018-07-04,SH_A,ALL_STATUS,1072,1072,1,69,919,,,True,True,2,2018-07-04T15:00:00+08:00,2018-07-04T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,0.0434782608696,0.0579710144928,0.0289855072464,-0.0154293513738,-0.0150784983528,-0.0154708063329,0.0107792207792,0.0201535201696,0.00542935137381,-0.00870179679283,-0.00131827228153,-0.0156792093649,,,,0.82798014756,0.766255307982,0.887876102705,,,,,,,0.0845245809727,0.178349058574,0.0417125259023,0.0140915106702,0.00515200411395,0.021857434523,0.514308514761,0.335252438125,0.753744168421,,,,-0.00824587706147,0.75,,,,0.00348315531986,1,,,,-0.000614671630316,0.75,,,,-0.00673138275332,0.25,,,,,,,,,-0.0302844941557,0.25,,,,,,,,,,,,,,-0.00567155881672,0.25,,,,-0.00520880779338,0.25,,,,-0.0272578268484,0.25
2018-07-04,SZ_A,ALL_STATUS,1837,1837,1,95,1757,,,True,True,2,2018-07-04T15:00:00+08:00,2018-07-04T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,0.0315789473684,0.0736842105263,0.0315789473684,-0.0206677265501,-0.0197787123299,-0.0200158181381,0.00997611766717,0.0201822382091,0.00523900920122,6.35223122119e-05,-0.0011321063721,-0.0114814613126,,,,0.840615308397,0.801950745039,0.894434439228,,,,,,,0.10232346753,0.216352666156,0.0507072870403,0.0290685871835,0.0113821806624,0.0499944819124,0.536904160466,0.354966255385,0.7669927762,,,,-0.0201451905626,0.5,,,,-0.00175521985641,0.5,,,,-0.00141777474237,0.5,,,,0.00203393635172,1,,,,,,,,,-0.017649333319,0.5,,,,,,,,,,,,,,0.0121273277408,0.75,,,,0.00976826871999,0.75,,,,-0.00466218114308,0.75
2018-07-04,ALL_A,NON_ST,2858,2858,1,115,2822,,,True,True,2,2018-07-04T15:00:00+08:00,2018-07-04T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,0.0521739130435,0.0521739130435,0.0260869565217,-0.0190685669397,-0.0174002558717,-0.0182141863316,0.0116876143927,0.0224562047992,0.00577957127578,-0.00209528778069,-0.00212189916906,-0.0122418141575,,,,0.855433659407,0.822794911038,0.893019272016,,,,,,,0.0897505221424,0.199380659419,0.0444352717044,0.0197941186858,0.0089971772935,0.0320440803856,0.54457140522,0.361592828487,0.776386005802,,,,0,1,,,,0,0.75,,,,0,1,,,,0,0.5,,,,,,,,,0,1,,,,,,,,,,,,,,0,0.5,,,,0,0.5,,,,0,1
2018-07-04,CHINEXT_BOARD,NON_ST,644,644,1,37,547,,,True,True,2,2018-07-04T15:00:00+08:00,2018-07-04T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,0,0,0,-0.0272097346628,-0.0274682649441,-0.0279610148591,0.00842357343407,0.018954649853,0.00382773952902,-0.000263937167809,0.00476793428845,-0.0140950096568,1,1,1,0.84982935405,0.794236404642,0.887883179713,,,,,,,0.11940182334,0.25257643697,0.0563489900222,0.0411516976072,0.0117341712466,0.0572788264013,0.530125540598,0.349625191318,0.768542694824,,,,-0.0521739130435,0.25,,,,-0.0081411677231,0.25,,,,-0.00326404095859,0.25,,,,0.00183135061288,1,,,,,,,,,-0.00560430535676,0.75,,,,,,,,,,,,,,0.0296513011978,1,,,,0.0213575789214,1,,,,-0.0144458646219,0.5
2018-07-04,SH_A,NON_ST,1043,1043,1,69,898,,,True,True,2,2018-07-04T15:00:00+08:00,2018-07-04T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,0.0434782608696,0.0579710144928,0.0289855072464,-0.0155339805825,-0.015091587897,-0.0156750948355,0.0111507173495,0.0201535201696,0.00561673676698,-0.00870037023082,-0.00162823430568,-0.0152951437261,,,,0.817397104951,0.757860948422,0.882638880636,,,,,,,0.0812988428666,0.174948348437,0.0404115372438,0.0139330118519,0.00446778989747,0.0216665207339,0.523428135499,0.342412415731,0.756056926298,,,,-0.00869565217391,0.75,,,,0.00353458635721,1,,,,-0.00053689704315,0.75,,,,-0.00660508245013,0.25,,,,,,,,,-0.0380365544563,0.25,,,,,,,,,,,,,,-0.00845167927581,0.25,,,,-0.00586110683388,0.25,,,,-0.0211432697206,0.25
2018-07-04,SZ_A,NON_ST,1815,1815,1,95,1738,,,True,True,2,2018-07-04T15:00:00+08:00,2018-07-04T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,0.0315789473684,0.0842105263158,0.0315789473684,-0.0205472749172,-0.0198210747664,-0.0200158181381,0.00989883504079,0.0200075999948,0.00519112170728,-0.00118443316413,-0.00108038982094,-0.0101018224424,,,,0.840489296589,0.800841006529,0.89229050139,,,,,,,0.103493274253,0.217290832944,0.0511447607086,0.0302475525689,0.0109423273082,0.0480477357707,0.538673450436,0.355186459094,0.768370710651,,,,-0.0205949656751,0.5,,,,-0.00147870797746,0.5,,,,-0.00178877935186,0.5,,,,0.000910854616558,0.75,,,,,,,,,-0.0149443628186,0.5,,,,,,,,,,,,,,0.0137427521106,0.75,,,,0.0104534338831,0.75,,,,-0.00589795478358,0.75
2018-07-05,ALL_A,ALL_STATUS,2910,2910,1,116,2877,,,True,True,3,2018-07-05T15:00:00+08:00,2018-07-05T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,0.00862068965517,0,0.00862068965517,-0.0278771228771,-0.027881419043,-0.0278186109123,0.00922493824877,0.0207432657537,0.00462465510215,-0.00314032578991,-0.00229392901746,-0.0163119746933,,,,0.863202190214,0.819418840477,0.890175431242,,,,,,,0.0949367322683,0.204540160401,0.047359813127,0.0206643534207,0.00969759050014,0.0311800246612,0.520591856137,0.335904579494,0.759260999064,,,,0,0.75,,,,0,0.75,,,,0,0.25,,,,0,0.5,,,,,,,,,0,1,,,,,,,,,,,,,,0,0.5,,,,0,0.5,,,,0,1
2018-07-05,CHINEXT_BOARD,ALL_STATUS,645,645,1,37,548,,,True,True,3,2018-07-05T15:00:00+08:00,2018-07-05T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,0,0,0,-0.0282706766917,-0.0282693870025,-0.0297567741527,0.00993124882284,0.0187193943715,0.00519900786074,-0.00104764755519,0.00411081202417,-0.0140216992769,1,1,1,0.827455576358,0.784495049367,0.889169460877,,,,,,,0.115886742028,0.241115191079,0.0571748120604,0.0318596919182,0.00879167148794,0.0451544339698,0.510369147429,0.331444295875,0.755627505896,,,,-0.00862068965517,0.375,,,,-0.000393553814606,0.5,,,,0.000706310574063,0.5,,,,0.00209267823472,0.75,,,,,,,,,-0.0357466138568,0.5,,,,,,,,,,,,,,0.02095000976,1,,,,0.0111953384975,1,,,,-0.0102227087082,0.5
2018-07-05,SH_A,ALL_STATUS,1072,1072,1,69,919,,,True,True,3,2018-07-05T15:00:00+08:00,2018-07-05T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,0.0144927536232,0.0144927536232,0.0144927536232,-0.0266404287514,-0.0262795269242,-0.0266768228991,0.0116055531082,0.0220708331201,0.0058135494272,-0.00944626041736,-0.00246463444318,-0.00891312801499,,,,0.818192095492,0.751372975669,0.866792573087,,,,,,,0.0899570331938,0.178607807703,0.0439979440647,0.0126054520103,0.00731004198258,0.0115197120755,0.493138657435,0.318695262537,0.736341908579,,,,0.00587206396802,1,,,,0.00123669412573,1,,,,0.00238061485947,1,,,,-0.00630593462744,0.25,,,,,,,,,-0.0450100947224,0.25,,,,,,,,,,,,,,-0.00497969907453,0.25,,,,-0.00805890141045,0.25,,,,-0.0274531987021,0.25
2018-07-05,SZ_A,ALL_STATUS,1838,1838,1,95,1758,,,True,True,3,2018-07-05T15:00:00+08:00,2018-07-05T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,0,0,0,-0.0285487708168,-0.0286389706071,-0.0286913260695,0.0106399484006,0.0199248740554,0.00526241012674,0.000918340073992,-0.00143636275084,-0.0125127897269,,,,0.857106384011,0.795092416045,0.881100099435,,,,,,,0.105282107027,0.216526721044,0.0523911520016,0.0277878952166,0.0122546326112,0.0436378667168,0.51824005978,0.335635328279,0.756590849875,,,,-0.00862068965517,0.375,,,,-0.000671647939689,0.25,,,,0.00141501015183,0.75,,,,0.0040586658639,1,,,,,,,,,-0.00609580620367,0.75,,,,,,,,,,,,,,0.0103453747584,0.75,,,,0.00712354179585,0.75,,,,-0.00235179635764,0.75
2018-07-05,ALL_A,NON_ST,2859,2859,1,115,2823,,,True,True,3,2018-07-05T15:00:00+08:00,2018-07-05T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,0.00869565217391,0,0.00869565217391,-0.027950310559,-0.027661792699,-0.0280879770597,0.00916621528589,0.0207957316257,0.00455677756575,-0.00246105469827,-0.00226260673417,-0.014407099955,,,,0.861500333193,0.816584530343,0.88802016159,,,,,,,0.0953757417607,0.20377090169,0.0473684538801,0.0207411593752,0.00954568742863,0.0314642785933,0.522094751526,0.337711288684,0.759771438912,,,,0,0.75,,,,0,0.75,,,,0,0.25,,,,0,0.5,,,,,,,,,0,1,,,,,,,,,,,,,,0,0.5,,,,0,0.5,,,,0,1
2018-07-05,CHINEXT_BOARD,NON_ST,645,645,1,37,548,,,True,True,3,2018-07-05T15:00:00+08:00,2018-07-05T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,0,0,0,-0.0282706766917,-0.0282693870025,-0.0297567741527,0.00993124882284,0.0187193943715,0.00519900786074,-0.00104764755519,0.00411081202417,-0.0140216992769,1,1,1,0.827455576358,0.784495049367,0.889169460877,,,,,,,0.115886742028,0.241115191079,0.0571748120604,0.0318596919182,0.00879167148794,0.0451544339698,0.510369147429,0.331444295875,0.755627505896,,,,-0.00869565217391,0.375,,,,-0.000320366132723,0.5,,,,0.000765033536945,0.5,,,,0.00141340714308,0.75,,,,,,,,,-0.0340447568351,0.5,,,,,,,,,,,,,,0.0205110002676,1,,,,0.011118532543,1,,,,-0.011725604097,0.5
