gap_id,symbol,board,gap_date,cal_idx,gap_seq,invalid_step_cum,coordinate_factor,L,U,W,gap_width_pct,open,high,low,close,coord_open,coord_high,coord_low,coord_close,previous_trade_date,previous_low,previous_close,daily_history_complete,first_post_gap_touch_is_pristine,pre_gap_inside_touch_sessions,pre_gap_corridor_touch_sessions,stage_a_daily_disposition,first_return_date,first_return_cal_idx,first_return_seq,first_return_coordinate_factor,gap_age_sessions,max_depth_below_l_before_return,post_gap_lower_corridor_touch_sessions,post_gap_lower_corridor_turnover,approach_return_10d,approach_path_efficiency_10d,higher_low_share_10d,pre_peak_date,pre_peak_to_gap_sessions,pre_gap_drawdown_from_120d_peak,pre_gap_return_20d,pre_gap_return_60d,pre_gap_max_runup_20d,pre_gap_max_runup_60d,minute_history_sessions,exact_241_minute_sessions,local_mass,inside_mass,corridor_mass,pre_gap_inside_density_relative_local,pre_gap_corridor_density_relative_local,exact_minute_history,low_inside_inventory,low_corridor_inventory,pristine_first_return_time,first_return_session_minutes,exact_first_return_minute_valid,u_fill_offset,first_u_fill_date,u_full_fill_5d,u_full_fill_10d,u_full_fill_20d,u_full_fill_40d,discovery_year,descriptive_rule_match,chart_id
002140.SZ|2017-05-11,002140.SZ,MAIN,2017-05-11,1055,1055,1.0,0.04759989628954472,0.5964267005079953,0.6045186828772179,0.008091982369222595,0.013375295043273007,12.36,12.53,11.5,12.03,0.5883347181387727,0.5964267005079953,0.5473988073297642,0.5726267523632229,2017-05-10,12.7,12.71,True,True,1.0,1.0,ELIGIBLE_FOR_MINUTE_VAP,2017-05-22,1062.0,1062.0,0.04759989628954472,7.0,0.07023144453312058,1.0,0.006174828862546633,0.034923339011925236,0.8367346938775555,0.4,2016-11-23,112.0,0.3154761904761899,-0.13537414965986394,-0.1264604810996559,0.18031496062992147,0.23228346456692872,120.0,120.0,0.0070783258345656725,0.0,0.0005376248721840495,0.0,0.1898841918094034,True,True,True,2017-05-22 10:28:00,241,True,0.0,2017-05-22,True,True,True,True,2017,True,ALLGAP-0011
300056.SZ|2017-05-16,300056.SZ,CHINEXT,2017-05-16,1058,1058,1.0,0.35566975337469336,4.517005867858606,4.588139818533545,0.07113395067493933,0.015503875968992331,12.7,12.7,11.61,12.2,4.517005867858606,4.517005867858606,4.12932583668019,4.339170991171259,2017-05-15,12.9,12.9,True,True,0.0,2.0,ELIGIBLE_FOR_MINUTE_VAP,2017-06-09,1074.0,1074.0,0.3556697533746932,16.0,0.20236220472440947,1.0,0.03910821919690128,0.17333333333333267,0.8425925925925913,0.6666666666666666,2016-11-29,111.0,0.46718678292794924,-0.20321185917232876,-0.23305588585017878,0.27596899224806215,0.5534883720930239,120.0,120.0,0.0473892065188435,0.0,0.0064228284567811236,0.0,0.3388339312152862,True,True,True,2017-06-09 10:21:00,241,True,0.0,2017-06-09,True,True,True,True,2017,True,ALLGAP-0012
002792.SZ|2017-04-17,002792.SZ,MAIN,2017-04-17,1038,256,1.0,0.04561222347900395,1.6142165889219497,1.6310931116091811,0.016876522687231388,0.01030066815144759,35.05,35.39,33.98,34.29,1.5987084329390882,1.6142165889219497,1.549903353816554,1.5640431430950452,2017-04-14,35.76,35.92,True,True,1.0,1.0,ELIGIBLE_FOR_MINUTE_VAP,2017-06-19,1080.0,298.0,0.045878183965761994,42.0,0.17490816614862947,0.0,0.0,0.022236805245738456,0.17809831797187342,0.7777777777777778,2016-11-22,96.0,0.4965925925925929,-0.2324786324786322,-0.24363023794483074,0.33109619686800884,0.3948545861297543,120.0,120.0,0.027733483467044417,0.0,0.010830808178637782,0.0,0.9763295865364323,True,True,True,2017-06-19 09:41:00,241,True,14.0,2017-07-07,False,False,True,True,2017,True,ALLGAP-0013
000686.SZ|2017-05-05,000686.SZ,MAIN,2017-05-05,1051,1051,3.0,0.13134854456403108,1.3725922906941248,1.397548514161291,0.024956223467166083,0.017823639774859408,10.45,10.45,9.81,9.91,1.3725922906941248,1.3725922906941248,1.288529222173145,1.301664076629548,2017-05-04,10.64,10.66,True,True,0.0,1.0,ELIGIBLE_FOR_MINUTE_VAP,2017-07-10,1095.0,1095.0,0.1313485445640311,44.0,0.11961722488038307,0.0,0.0,2.220446049250313e-16,2.5613623713917505e-15,0.4444444444444444,2016-11-14,115.0,0.33401221995926667,-0.121911037891269,-0.11018363939899878,0.15319548872180477,0.2086466165413534,120.0,120.0,0.021501710238701816,0.0,0.0021757412478780776,0.0,0.25297304536755766,True,True,True,2017-07-10 10:22:00,241,True,12.0,2017-07-26,False,False,True,True,2017,True,ALLGAP-0014
000628.SZ|2017-04-19,000628.SZ,MAIN,2017-04-19,1040,1040,1.0,0.14430014430014462,1.7676767676767717,1.7893217893217934,0.02164502164502169,0.012096774193548416,12.0,12.25,11.52,11.87,1.7316017316017356,1.7676767676767717,1.662337662337666,1.7128427128427166,2017-04-18,12.4,12.4,True,True,0.0,1.0,ELIGIBLE_FOR_MINUTE_VAP,2017-07-20,1103.0,1103.0,0.14430014430014462,63.0,0.29387755102040836,0.0,0.0,0.2071428571428573,0.665573770491803,0.5555555555555556,2016-11-28,94.0,0.2880098887515453,-0.12243453644727487,-0.08890521675238805,0.1693548387096775,0.19274193548387109,120.0,120.0,0.01602287768864124,0.0,0.0025995806547951844,0.0,0.40560452143968656,True,True,True,2017-07-20 09:30:00,241,True,0.0,2017-07-20,True,True,True,True,2017,True,ALLGAP-0015
002811.SZ|2017-06-01,002811.SZ,MAIN,2017-06-01,1068,172,1.0,0.04962779156327545,1.27741935483871,1.2947890818858565,0.017369727047146455,0.01340482573726547,25.57,25.74,23.57,23.58,1.2689826302729532,1.27741935483871,1.1697270471464023,1.170223325062035,2017-05-31,26.09,26.11,True,True,0.0,1.0,ELIGIBLE_FOR_MINUTE_VAP,2017-08-02,1112.0,216.0,0.05002833871067881,44.0,0.13996737725551267,0.0,0.0,0.038297872340425476,0.6338028169014094,0.6666666666666666,2016-12-02,118.0,0.4958288770053476,-0.3092592592592591,-0.22797161442933167,0.6059793024147184,0.6059793024147184,120.0,120.0,0.15104415555555556,0.0,0.028958022222222223,0.0,0.47929729746430294,True,True,True,2017-08-02 10:07:00,241,True,0.0,2017-08-02,True,True,True,True,2017,True,ALLGAP-0016
300173.SZ|2017-07-17,300173.SZ,CHINEXT,2017-07-17,1100,1100,1.0,0.41226596903204576,4.633869491920194,4.699832046965322,0.06596255504512794,0.014010507880910695,11.23,11.24,10.28,10.28,4.629746832229874,4.633869491920194,4.23809416164943,4.23809416164943,2017-07-14,11.4,11.42,True,True,1.0,2.0,ELIGIBLE_FOR_MINUTE_VAP,2017-08-10,1118.0,1118.0,0.4138748118380242,18.0,0.12099644128113884,0.0,0.0,0.013182674199623268,0.10606060606060574,0.5555555555555556,2017-03-07,89.0,0.4159090909090911,-0.09651898734177189,-0.1413533834586469,0.13859649122806994,0.2066842568161833,120.0,120.0,0.03674900200165137,0.00014088757022382798,0.002015589973185613,0.019168897459786387,0.1371186878146405,True,True,True,2017-08-10 14:54:00,241,True,0.0,2017-08-10,True,True,True,True,2017,True,ALLGAP-0017
601226.SH|2017-07-17,601226.SH,MAIN,2017-07-17,1100,632,3.0,0.09848348840105238,0.6293094908827247,0.6391578397228299,0.009848348840105214,0.015267175572519165,6.35,6.39,5.9,5.93,0.6253701513466826,0.6293094908827247,0.5810525815662091,0.5840070862182406,2017-07-14,6.49,6.55,True,True,2.0,4.0,ELIGIBLE_FOR_MINUTE_VAP,2017-08-18,1124.0,656.0,0.09848348840105238,24.0,0.08920187793427214,1.0,0.016582234567901234,0.021138211382113914,0.254901960784314,0.6666666666666666,2017-04-13,64.0,0.3272519954389961,-0.06562054208273893,-0.16878172588832419,0.08936825885978439,0.24574961360123626,120.0,120.0,0.0846868024691358,0.00010543209876543209,0.010473827160493826,0.006224824629779647,0.30919301635904317,True,True,True,2017-08-18 14:59:00,241,True,17.0,2017-09-12,False,False,True,True,2017,True,ALLGAP-0018
601611.SH|2017-05-16,601611.SH,MAIN,2017-05-16,1058,228,1.0,0.19999999999999998,2.78,2.8239999999999994,0.043999999999999595,0.015514809590973122,13.9,13.9,12.82,13.42,2.78,2.78,2.564,2.6839999999999997,2017-05-15,14.12,14.18,True,True,0.0,1.0,ELIGIBLE_FOR_MINUTE_VAP,2017-08-21,1125.0,295.0,0.20119148936170203,67.0,0.2502360324506353,0.0,0.0,0.17414248021108159,0.5722543352601142,0.4444444444444444,2017-01-11,81.0,0.32241014799154344,-0.1784472769409039,-0.2122222222222222,0.26062322946175676,0.3094900849858364,120.0,120.0,0.04291386666666667,0.0,0.002131238095238095,0.0,0.12415789235403096,True,True,True,2017-08-21 09:38:00,241,True,0.0,2017-08-21,True,True,True,True,2017,True,ALLGAP-0019
300552.SZ|2017-05-23,300552.SZ,CHINEXT,2017-05-23,1063,143,1.0,0.057062888413140764,2.06738844720809,2.0885017159209522,0.021113268712862343,0.010109289617486463,35.51,36.23,33.65,33.85,2.0263031675506284,2.06738844720809,1.9201661951021867,1.9315787727848148,2017-05-22,36.6,36.6,True,True,2.0,2.0,ELIGIBLE_FOR_MINUTE_VAP,2017-09-20,1147.0,227.0,0.05706288841314074,84.0,0.27132210874965546,0.0,0.0,0.10963347388906852,0.4828571428571407,0.6666666666666666,2016-11-23,120.0,0.5790762808300911,-0.08172556657912411,-0.25058644693153864,0.15403946382004885,0.8913726967182829,120.0,120.0,0.04535520599250936,0.0007619475655430712,0.004662921348314607,0.08399780674228562,0.2570223884048014,True,True,True,2017-09-20 09:53:00,241,True,0.0,2017-09-20,True,True,True,True,2017,True,ALLGAP-0020
300512.SZ|2017-05-11,300512.SZ,CHINEXT,2017-05-11,1055,232,1.0,0.06642311524410498,1.5390235802059125,1.5576220524742617,0.01859847226834921,0.011940298507462584,23.17,23.17,21.12,22.45,1.5390235802059125,1.5390235802059125,1.402856193955497,1.4911989372301566,2017-05-10,23.45,23.45,True,True,1.0,1.0,ELIGIBLE_FOR_MINUTE_VAP,2017-11-06,1175.0,352.0,0.06781530908946354,120.0,0.2297638462919318,0.0,0.0,0.08033106134371959,0.4447439353099728,0.5555555555555556,2016-11-11,120.0,0.5491033304867634,-0.1035932721712538,-0.18491484184914841,0.14072494669509594,0.4157782515991475,120.0,120.0,0.04022946666666667,0.000482962962962963,0.00048444444444444446,0.06002602109601622,0.030105074997541878,True,True,True,2017-11-06 09:52:00,241,True,,,False,False,False,False,2017,True,ALLGAP-0021
600312.SH|2017-10-23,600312.SH,MAIN,2017-10-23,1165,1165,1.0,0.15555415336242556,1.7422065176591661,1.7670951821971543,0.024888664537988214,0.013998250218722672,11.19,11.2,11.02,11.11,1.740650976125542,1.7422065176591661,1.7142067700539296,1.7282066438565478,2017-10-20,11.36,11.43,True,True,2.0,2.0,ELIGIBLE_FOR_MINUTE_VAP,2017-11-09,1178.0,1178.0,0.15555415336242553,13.0,0.04999999999999982,2.0,0.012035494185560101,-0.015274034141958825,0.0,0.6666666666666666,2017-04-27,119.0,0.2451937554521042,-0.05925925925925912,-0.16386247256766617,0.07394366197183078,0.20510563380281677,120.0,120.0,0.021412214429905565,0.0,0.008088717095315634,0.0,0.9444045502386775,True,True,True,2017-11-09 14:44:00,241,True,,,False,False,False,False,2017,True,ALLGAP-0022
603022.SH|2017-11-30,603022.SH,MAIN,2017-11-30,1193,622,3.0,0.1007759034580997,1.3624902147535078,1.3796221183413848,0.017131903587876973,0.012372634643376996,13.51,13.52,13.03,13.34,1.361482455718927,1.3624902147535078,1.313110022059039,1.34435055213105,2017-11-29,13.69,13.74,True,True,1.0,4.0,ELIGIBLE_FOR_MINUTE_VAP,2018-01-08,1219.0,648.0,0.10077590345809968,26.0,0.10946745562130167,0.0,0.0,0.028782894736841813,0.402298850574711,0.6666666666666666,2017-06-16,114.0,0.28914295299921133,-0.05631868131868145,-0.12650985378258084,0.2163934426229508,0.4311475409836065,120.0,120.0,0.14982955384615385,0.0018492307692307692,0.032144323076923075,0.06171114849376025,0.5363481745051634,True,True,True,2018-01-08 14:39:00,241,True,0.0,2018-01-08,True,True,True,True,2018,True,ALLGAP-0023
300497.SZ|2017-11-28,300497.SZ,CHINEXT,2017-11-28,1191,472,1.0,0.06892414206561082,2.6342807097476455,2.6728782293043873,0.038597519556741844,0.014414414414414472,37.55,38.22,37.51,38.05,2.5881015345636857,2.6342807097476455,2.5853445688810615,2.622563605596491,2017-11-27,38.78,38.85,True,True,1.0,4.0,ELIGIBLE_FOR_MINUTE_VAP,2018-01-22,1229.0,510.0,0.0689241420656108,38.0,0.1384092098377815,1.0,0.041902303294199035,0.02957283680175249,0.2523364485981296,0.5555555555555556,2017-07-06,98.0,0.34445997902831194,-0.1246056782334386,-0.18825741746761382,0.16043332473562066,0.31158111942223354,120.0,120.0,0.04475547846257147,0.0,0.013165774784490068,0.0,0.7354281105217357,True,True,True,2018-01-22 10:38:00,241,True,0.0,2018-01-22,True,True,True,True,2018,True,ALLGAP-0024
000404.SZ|2018-01-16,000404.SZ,MAIN,2018-01-16,1225,1225,3.0,0.21079102832545762,1.2520987082532185,1.2689619905192548,0.016863282266036395,0.013245033112582646,5.91,5.94,5.75,5.81,1.2457749774034546,1.2520987082532185,1.2120484128713813,1.2246958745709087,2018-01-15,6.02,6.04,True,True,1.0,2.0,ELIGIBLE_FOR_MINUTE_VAP,2018-01-25,1232.0,1232.0,0.2107910283254577,7.0,0.048821548821548655,0.0,0.0,0.01554404145077748,0.42857142857143,0.8,2017-09-22,76.0,0.2874845105328375,-0.05180533751962313,-0.13467048710601703,0.07641196013289031,0.17275747508305628,120.0,120.0,0.03116574115146083,0.0,0.002079827795229069,0.0,0.16683606087862773,True,True,True,2018-01-25 09:30:00,241,True,0.0,2018-01-25,True,True,True,True,2018,True,ALLGAP-0025
300001.SZ|2018-02-06,300001.SZ,CHINEXT,2018-02-06,1240,1240,1.0,0.4019837271932496,5.02479658991562,5.113233009898135,0.08843641998251517,0.017295597484276778,12.5,12.5,11.69,11.8,5.02479658991562,5.02479658991562,4.699189770889087,4.743407980880345,2018-02-05,12.72,12.72,True,True,1.0,1.0,ELIGIBLE_FOR_MINUTE_VAP,2018-02-14,1246.0,1246.0,0.4019837271932496,6.0,0.0616000000000001,1.0,0.00212886846834338,0.0024590163934425924,0.029702970297030007,0.75,2017-09-15,96.0,0.3516361619523014,-0.07625272331154642,-0.20400500625782192,0.1312893081761004,0.2688679245283012,120.0,120.0,0.008418040268076939,8.276275711517802e-05,0.0007906142269974923,0.049157971736624145,0.23479759000312564,True,True,True,2018-02-14 09:30:00,241,True,0.0,2018-02-14,True,True,True,True,2018,True,ALLGAP-0026
600379.SH|2018-02-06,600379.SH,MAIN,2018-02-06,1240,1240,1.0,0.14023544910683464,1.1064576934529253,1.1190788838725405,0.01262119041961518,0.011235955056179869,7.89,7.89,7.21,7.21,1.1064576934529253,1.1064576934529253,1.0110975880602777,1.0110975880602777,2018-02-05,7.98,8.01,True,True,1.0,1.0,ELIGIBLE_FOR_MINUTE_VAP,2018-02-22,1247.0,1247.0,0.14023544910683458,7.0,0.09632446134347283,0.0,0.0,0.06353591160220984,0.5348837209302322,1.0,2017-08-31,107.0,0.44238205723124513,-0.28354203935599287,-0.35971223021582766,0.4636591478696741,0.5802005012531335,120.0,120.0,0.0050214862095565365,0.0,0.0014240883486548233,0.0,0.7089974408097544,True,True,True,2018-02-22 14:44:00,241,True,2.0,2018-02-26,True,True,True,True,2018,True,ALLGAP-0027
600993.SH|2018-02-06,600993.SH,MAIN,2018-02-06,1240,1240,3.0,0.09102098343020956,1.5883161608571568,1.6110714067147092,0.022755245857552397,0.014108352144469528,17.45,17.45,16.65,16.71,1.5883161608571568,1.5883161608571568,1.5154993741129892,1.520960633118802,2018-02-05,17.7,17.72,True,True,0.0,2.0,ELIGIBLE_FOR_MINUTE_VAP,2018-02-22,1247.0,1247.0,0.09102098343020953,7.0,0.07106017191977076,0.0,0.0,0.03072289156626473,0.35172413793103285,0.8,2017-11-22,53.0,0.3337334933973589,-0.17312179188054122,-0.21938325991189422,0.23163841807909602,0.41186440677966085,120.0,120.0,0.021266234243168945,0.0,0.0040645807404943585,0.0,0.47782093129628334,True,True,True,2018-02-22 11:04:00,241,True,1.0,2018-02-23,True,True,True,True,2018,True,ALLGAP-0028
002877.SZ|2018-02-06,002877.SZ,MAIN,2018-02-06,1240,170,1.0,0.08264462809917356,1.452892561983471,1.4677685950413224,0.014876033057851457,0.010011123470522985,17.11,17.58,16.51,16.51,1.4140495867768594,1.452892561983471,1.3644628099173555,1.3644628099173555,2018-02-05,17.76,17.98,True,True,1.0,2.0,ELIGIBLE_FOR_MINUTE_VAP,2018-02-23,1248.0,178.0,0.08264462809917356,8.0,0.06996587030716728,0.0,0.0,0.01942319011183069,0.16417910447761314,0.6666666666666666,2017-11-07,64.0,0.5399832822513234,-0.21655773420479318,-0.41490400260331906,0.3628472222222223,0.8107638888888884,120.0,120.0,0.01973390052356021,0.0,0.0,0.0,0.0,True,True,True,2018-02-23 09:49:00,241,True,1.0,2018-02-26,True,True,True,True,2018,True,ALLGAP-0029
603298.SH|2018-02-06,603298.SH,MAIN,2018-02-06,1240,273,1.0,0.055587072688675764,0.7948951394480634,0.8037890710782516,0.008893931630188145,0.011026878015161968,14.27,14.3,13.25,13.3,0.7932275272674031,0.7948951394480634,0.7365287131249538,0.7393080667593876,2018-02-05,14.46,14.51,True,True,2.0,2.0,ELIGIBLE_FOR_MINUTE_VAP,2018-02-23,1248.0,281.0,0.05558707268867576,8.0,0.0769230769230772,0.0,0.0,0.04065040650406515,0.35031847133757965,0.6666666666666666,2017-11-15,58.0,0.4036903690369038,-0.12007277137659178,-0.3276181649675627,0.16088765603328703,0.5409153952843275,120.0,120.0,0.020906238185736135,0.0003591627077118725,0.006432147550240146,0.08589845397363771,0.7691660609976043,True,True,True,2018-02-23 10:15:00,241,True,1.0,2018-02-26,True,True,True,True,2018,True,ALLGAP-0030
